seed,condition,interface,arm,epoch,task,support,pre_loss,source_loss,full_loss,accepted_loss,source_minus_pre,full_minus_source,accepted_minus_source,accepted_minus_full,accepted_minus_pre,source_proposal_has_inherited_full_moments
0,F_G_L025,F,G_L025,40,civilian_at_work,256,0.2933329641819,0.2922246754169464,0.292190819978714,0.292190819978714,-0.0011082887649536133,-3.3855438232421875e-05,-3.3855438232421875e-05,0.0,-0.0011421442031860352,True
0,F_G_L025,F,G_L025,40,public_coverage,256,0.37291574478149414,0.371677041053772,0.3717391788959503,0.3716786801815033,-0.001238703727722168,6.213784217834473e-05,1.6391277313232422e-06,-6.0498714447021484e-05,-0.0012370645999908447,True
0,F_G_L025,F,G_L025,60,income_binary,256,0.2771485149860382,0.2765547037124634,0.2765538990497589,0.2765538990497589,-0.0005938112735748291,-8.046627044677734e-07,-8.046627044677734e-07,0.0,-0.0005946159362792969,True
0,F_G_L025,F,G_L025,60,civilian_at_work,256,0.25582006573677063,0.25465163588523865,0.25464126467704773,0.25464126467704773,-0.0011684298515319824,-1.0371208190917969e-05,-1.0371208190917969e-05,0.0,-0.0011788010597229004,True
0,F_G_L025,F,G_L025,60,public_coverage,256,0.44323915243148804,0.4451337456703186,0.445125937461853,0.445125937461853,0.0018945932388305664,-7.808208465576172e-06,-7.808208465576172e-06,0.0,0.0018867850303649902,True
0,F_G_L025,F,G_L025,80,income_binary,256,0.23307311534881592,0.23223799467086792,0.23224371671676636,0.2322389781475067,-0.000835120677947998,5.7220458984375e-06,9.834766387939453e-07,-4.738569259643555e-06,-0.0008341372013092041,True
0,F_G_L025,F,G_L025,80,civilian_at_work,256,0.23037579655647278,0.22870494425296783,0.2287268042564392,0.2287059724330902,-0.0016708523035049438,2.1860003471374512e-05,1.0281801223754883e-06,-2.0831823348999023e-05,-0.0016698241233825684,True
0,F_G_L025,F,G_L025,80,public_coverage,256,0.40808895230293274,0.40579456090927124,0.40586942434310913,0.4057982861995697,-0.002294391393661499,7.486343383789062e-05,3.725290298461914e-06,-7.113814353942871e-05,-0.002290666103363037,True
0,F_G_L20,F,G_L20,1,income_binary,256,0.20767126977443695,0.20699527859687805,0.20699690282344818,0.2069932222366333,-0.0006759911775588989,1.6242265701293945e-06,-2.0563602447509766e-06,-3.680586814880371e-06,-0.0006780475378036499,True
0,F_G_L20,F,G_L20,1,civilian_at_work,256,0.18772009015083313,0.18767911195755005,0.1876591444015503,0.18765918910503387,-4.0978193283081055e-05,-1.996755599975586e-05,-1.9922852516174316e-05,4.470348358154297e-08,-6.090104579925537e-05,True
0,F_G_L20,F,G_L20,1,public_coverage,256,0.4453955292701721,0.44450148940086365,0.4445023834705353,0.4445023834705353,-0.0008940398693084717,8.940696716308594e-07,8.940696716308594e-07,0.0,-0.0008931457996368408,True
0,F_G_L20,F,G_L20,20,income_binary,256,0.24799486994743347,0.24821287393569946,0.24822667241096497,0.24821263551712036,0.0002180039882659912,1.379847526550293e-05,-2.384185791015625e-07,-1.4036893844604492e-05,0.00021776556968688965,True
