seed,condition,role,view,target,audit_budget,scope,split,log_loss,prior_loss,signed_prior_relative_gain,selected_candidate,present,origin_metrics
0,F_T,audit,A,SEX,120,expanded_catchup,validation_person_weighted,0.6533730217399217,0.6924901233433353,0.03911710160341353,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,120,expanded_catchup,development_evaluation_person_weighted,0.6510614792886563,0.6927840063478669,0.041722527059210535,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,standard_independent,validation,0.6556763927046505,0.6928643880691588,0.03718799536450834,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,standard_independent,development_evaluation,0.6559538862890429,0.692902232269579,0.03694834598053609,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,standard_independent,validation_person_weighted,0.6533730217399217,0.6924901233433353,0.03911710160341353,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,standard_independent,development_evaluation_person_weighted,0.6510614792886563,0.6927840063478669,0.041722527059210535,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,expanded_independent,validation,0.6556763927046505,0.6928643880691588,0.03718799536450834,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,expanded_independent,development_evaluation,0.6559538862890429,0.692902232269579,0.03694834598053609,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,expanded_independent,validation_person_weighted,0.6533730217399217,0.6924901233433353,0.03911710160341353,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,expanded_independent,development_evaluation_person_weighted,0.6510614792886563,0.6927840063478669,0.041722527059210535,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,expanded_catchup,validation,0.6556763927046505,0.6928643880691588,0.03718799536450834,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,expanded_catchup,development_evaluation,0.6559538862890429,0.692902232269579,0.03694834598053609,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,expanded_catchup,validation_person_weighted,0.6533730217399217,0.6924901233433353,0.03911710160341353,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,SEX,360,expanded_catchup,development_evaluation_person_weighted,0.6510614792886563,0.6927840063478669,0.041722527059210535,wire__mlp_1,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
