seed,condition,target,report_audit_budget,actual_fitting_budget,evaluation_split,weighting,log_loss,selected_candidate,origin_metrics,reused
1,prior,public_coverage,120,,development_evaluation,unweighted,0.5572930664068307,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,public_coverage,120,120,development_evaluation,unweighted,9.154698419806581e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,public_coverage,120,,development_evaluation,person_weighted,0.5611272906275724,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,public_coverage,120,120,development_evaluation,person_weighted,9.15336633413465e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,public_coverage,360,,validation,unweighted,0.534816310184153,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,public_coverage,360,360,validation,unweighted,6.084097382902828e-07,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,public_coverage,360,,validation,person_weighted,0.5270107033956138,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,public_coverage,360,360,validation,person_weighted,6.084967989339348e-07,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,public_coverage,360,,development_evaluation,unweighted,0.5572930664068307,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,public_coverage,360,360,development_evaluation,unweighted,6.081590414620966e-07,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,public_coverage,360,,development_evaluation,person_weighted,0.5611272906275724,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,public_coverage,360,360,development_evaluation,person_weighted,6.081162760451847e-07,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,same_residence,120,,validation,unweighted,0.5443822320323952,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,same_residence,120,120,validation,unweighted,4.325947004765108e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,same_residence,120,,validation,person_weighted,0.5165178721212199,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,same_residence,120,120,validation,person_weighted,4.320161089636414e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,same_residence,120,,development_evaluation,unweighted,0.5398490083091273,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,same_residence,120,120,development_evaluation,unweighted,4.325005700252612e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,same_residence,120,,development_evaluation,person_weighted,0.5069649656413522,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,same_residence,120,120,development_evaluation,person_weighted,4.3181774694742775e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,same_residence,360,,validation,unweighted,0.5443822320323952,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,same_residence,360,360,validation,unweighted,3.0143842337655384e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,same_residence,360,,validation,person_weighted,0.5165178721212199,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,same_residence,360,360,validation,person_weighted,3.007160160896005e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,same_residence,360,,development_evaluation,unweighted,0.5398490083091273,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,same_residence,360,360,development_evaluation,unweighted,3.013208956866475e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,same_residence,360,,development_evaluation,person_weighted,0.5069649656413522,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,same_residence,360,360,development_evaluation,person_weighted,3.004683488446094e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,commute_over20,120,,validation,unweighted,0.6941925525396989,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,commute_over20,120,120,validation,unweighted,0.00014170997819589918,hist_gb_20,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,commute_over20,120,,validation,person_weighted,0.6943864125633097,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,commute_over20,120,120,validation,person_weighted,0.00014173731212353493,hist_gb_20,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,commute_over20,120,,development_evaluation,unweighted,0.69359261347789,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,commute_over20,120,120,development_evaluation,unweighted,0.0001416253878270551,hist_gb_20,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,commute_over20,120,,development_evaluation,person_weighted,0.6931552401005902,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,commute_over20,120,120,development_evaluation,person_weighted,0.00014156371893822358,hist_gb_20,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,commute_over20,360,,validation,unweighted,0.6941925525396989,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,commute_over20,360,360,validation,unweighted,1.3035108298185503e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,commute_over20,360,,validation,person_weighted,0.6943864125633097,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,commute_over20,360,360,validation,person_weighted,1.3046437301719304e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,commute_over20,360,,development_evaluation,unweighted,0.69359261347789,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,commute_over20,360,360,development_evaluation,unweighted,1.3000048404842352e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,prior,commute_over20,360,,development_evaluation,person_weighted,0.6931552401005902,prior,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
1,exposed,commute_over20,360,360,development_evaluation,person_weighted,1.2974488702306843e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_1/controls/metrics.json,True
2,prior,SEX,120,,validation,unweighted,0.6921400830546568,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,SEX,120,120,validation,unweighted,2.272203305231501e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,SEX,120,,validation,person_weighted,0.6924392620541913,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,SEX,120,120,validation,person_weighted,2.2473721396779003e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,SEX,120,,development_evaluation,unweighted,0.6931211930730654,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,SEX,120,120,development_evaluation,unweighted,2.1907734410655613e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,SEX,120,,development_evaluation,person_weighted,0.6922761157757318,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,SEX,120,120,development_evaluation,person_weighted,2.2609129037562106e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,SEX,360,,validation,unweighted,0.6921400830546568,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,SEX,360,360,validation,unweighted,1.580103348516843e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,SEX,360,,validation,person_weighted,0.6924392620541913,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,SEX,360,360,validation,person_weighted,1.5628968354986559e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,SEX,360,,development_evaluation,unweighted,0.6931211930730654,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,SEX,360,360,development_evaluation,unweighted,1.5236773215220174e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,SEX,360,,development_evaluation,person_weighted,0.6922761157757318,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,SEX,360,360,development_evaluation,person_weighted,1.5722797753726104e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,RAC1P,120,,validation,unweighted,1.2847418154037067,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,RAC1P,120,120,validation,unweighted,9.345678235677167e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,RAC1P,120,,validation,person_weighted,1.2798791373310816,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,RAC1P,120,120,validation,person_weighted,9.332671671946272e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,RAC1P,120,,development_evaluation,unweighted,1.2659631489721956,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,RAC1P,120,120,development_evaluation,unweighted,0.0017466668803319085,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,RAC1P,120,,development_evaluation,person_weighted,1.2685847628284708,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,RAC1P,120,120,development_evaluation,person_weighted,0.0012598546704971853,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,RAC1P,360,,validation,unweighted,1.2847418154037067,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,RAC1P,360,360,validation,unweighted,6.516886792444842e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,RAC1P,360,,validation,person_weighted,1.2798791373310816,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,RAC1P,360,360,validation,person_weighted,6.515002177706964e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,RAC1P,360,,development_evaluation,unweighted,1.2659631489721956,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,RAC1P,360,360,development_evaluation,unweighted,0.0018574886113170265,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,RAC1P,360,,development_evaluation,person_weighted,1.2685847628284708,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,RAC1P,360,360,development_evaluation,person_weighted,0.0013129655151920792,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,income_binary,120,,validation,unweighted,0.45893702825022,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,income_binary,120,120,validation,unweighted,9.399439351182283e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,income_binary,120,,validation,person_weighted,0.4610542251847172,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,income_binary,120,120,validation,person_weighted,9.4001802363751e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,income_binary,120,,development_evaluation,unweighted,0.48722621458856313,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,income_binary,120,120,development_evaluation,unweighted,9.40933877949404e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,income_binary,120,,development_evaluation,person_weighted,0.49253648845242654,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,income_binary,120,120,development_evaluation,person_weighted,9.411197039919149e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,income_binary,360,,validation,unweighted,0.45893702825022,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,income_binary,360,360,validation,unweighted,6.172375574070528e-07,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,income_binary,360,,validation,person_weighted,0.4610542251847172,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,income_binary,360,360,validation,person_weighted,6.173186414458958e-07,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,income_binary,360,,development_evaluation,unweighted,0.48722621458856313,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,income_binary,360,360,development_evaluation,unweighted,6.183209717302677e-07,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,income_binary,360,,development_evaluation,person_weighted,0.49253648845242654,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,income_binary,360,360,development_evaluation,person_weighted,6.185243436723055e-07,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,civilian_at_work,120,,validation,unweighted,0.6345328065288331,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,civilian_at_work,120,120,validation,unweighted,3.4360156745614335e-05,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,civilian_at_work,120,,validation,person_weighted,0.6164346225659898,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,civilian_at_work,120,120,validation,person_weighted,3.549935284974053e-05,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,civilian_at_work,120,,development_evaluation,unweighted,0.6386674956192185,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,civilian_at_work,120,120,development_evaluation,unweighted,3.409989738958113e-05,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,civilian_at_work,120,,development_evaluation,person_weighted,0.6161476278544592,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,civilian_at_work,120,120,development_evaluation,person_weighted,3.551741782564926e-05,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,civilian_at_work,360,,validation,unweighted,0.6345328065288331,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,civilian_at_work,360,360,validation,unweighted,2.1090572225839613e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,civilian_at_work,360,,validation,person_weighted,0.6164346225659898,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,civilian_at_work,360,360,validation,person_weighted,2.1785392823900226e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,civilian_at_work,360,,development_evaluation,unweighted,0.6386674956192185,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,civilian_at_work,360,360,development_evaluation,unweighted,2.093183435730681e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,civilian_at_work,360,,development_evaluation,person_weighted,0.6161476278544592,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,civilian_at_work,360,360,development_evaluation,person_weighted,2.1796411047469804e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,public_coverage,120,,validation,unweighted,0.5519191805593378,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,public_coverage,120,120,validation,unweighted,5.895679870674049e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,public_coverage,120,,validation,person_weighted,0.5446588129352736,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,public_coverage,120,120,validation,person_weighted,5.8916972006640564e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,public_coverage,120,,development_evaluation,unweighted,0.5636421776938024,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,public_coverage,120,120,development_evaluation,unweighted,5.902110513243702e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,public_coverage,120,,development_evaluation,person_weighted,0.5667663947153805,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,public_coverage,120,120,development_evaluation,person_weighted,5.9038243004898586e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,public_coverage,360,,validation,unweighted,0.5519191805593378,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,public_coverage,360,360,validation,unweighted,4.119654201246281e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,public_coverage,360,,validation,person_weighted,0.5446588129352736,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,public_coverage,360,360,validation,person_weighted,4.117891471795759e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,public_coverage,360,,development_evaluation,unweighted,0.5636421776938024,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,public_coverage,360,360,development_evaluation,unweighted,4.122500403169834e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,public_coverage,360,,development_evaluation,person_weighted,0.5667663947153805,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,public_coverage,360,360,development_evaluation,person_weighted,4.123258925277655e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,same_residence,120,,validation,unweighted,0.5345404725512524,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,same_residence,120,120,validation,unweighted,4.8041873972754e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,same_residence,120,,validation,person_weighted,0.5168593560910988,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,same_residence,120,120,validation,person_weighted,4.903409063142851e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,same_residence,120,,development_evaluation,unweighted,0.5406779439385062,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,same_residence,120,120,development_evaluation,unweighted,4.769745560040205e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,same_residence,120,,development_evaluation,person_weighted,0.5140302321036365,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,same_residence,120,120,development_evaluation,person_weighted,4.919285345368252e-05,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,same_residence,360,,validation,unweighted,0.5345404725512524,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,same_residence,360,360,validation,unweighted,3.2801605716221704e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,same_residence,360,,validation,person_weighted,0.5168593560910988,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,same_residence,360,360,validation,person_weighted,3.3478740777302284e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,same_residence,360,,development_evaluation,unweighted,0.5406779439385062,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,same_residence,360,360,development_evaluation,unweighted,3.2566558507972484e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,same_residence,360,,development_evaluation,person_weighted,0.5140302321036365,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,same_residence,360,360,development_evaluation,person_weighted,3.3587087953702148e-06,mlp_0,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,commute_over20,120,,validation,unweighted,0.6931656383054504,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,commute_over20,120,120,validation,unweighted,7.443296344738774e-05,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,commute_over20,120,,validation,person_weighted,0.6928950768644392,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,commute_over20,120,120,validation,person_weighted,7.57051310137968e-05,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,commute_over20,120,,development_evaluation,unweighted,0.6937041195080911,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,commute_over20,120,120,development_evaluation,unweighted,7.190104937064515e-05,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,commute_over20,120,,development_evaluation,person_weighted,0.6938685393742253,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,commute_over20,120,120,development_evaluation,person_weighted,7.112795465253774e-05,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,commute_over20,360,,validation,unweighted,0.6931656383054504,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,commute_over20,360,360,validation,unweighted,6.838824503044934e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,commute_over20,360,,validation,person_weighted,0.6928950768644392,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,commute_over20,360,360,validation,person_weighted,6.958988653916011e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,commute_over20,360,,development_evaluation,unweighted,0.6937041195080911,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,commute_over20,360,360,development_evaluation,unweighted,6.5996694474188226e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,prior,commute_over20,360,,development_evaluation,person_weighted,0.6938685393742253,prior,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
2,exposed,commute_over20,360,360,development_evaluation,person_weighted,6.526645835752229e-06,mlp_1,results/redesign_20260908_acs_coalition_v1/seed_2/controls/metrics.json,True
