seed,condition,view,target,scope,split,loss120,loss360,loss360_minus120,gain360_minus120,candidate120,candidate360,selected_epoch120,selected_epoch360
0,P_T,A,public_coverage,standard_independent,validation,0.5074934173683717,0.5074934173683717,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,public_coverage,standard_independent,development_evaluation,0.5315822237415507,0.5315822237415507,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,public_coverage,standard_independent,validation_person_weighted,0.5095889910459236,0.5095889910459236,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,public_coverage,standard_independent,development_evaluation_person_weighted,0.536150648284211,0.536150648284211,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,public_coverage,expanded_independent,validation,0.5074934173683717,0.5074934173683717,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,public_coverage,expanded_independent,development_evaluation,0.5315822237415507,0.5315822237415507,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,public_coverage,expanded_independent,validation_person_weighted,0.5095889910459236,0.5095889910459236,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,public_coverage,expanded_independent,development_evaluation_person_weighted,0.536150648284211,0.536150648284211,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,public_coverage,expanded_catchup,validation,0.5069346608379074,0.5069346608379074,0.0,0.0,catchup,catchup,5,5
0,P_T,A,public_coverage,expanded_catchup,development_evaluation,0.5311050596544213,0.5311050596544213,0.0,0.0,catchup,catchup,5,5
0,P_T,A,public_coverage,expanded_catchup,validation_person_weighted,0.5097636545050385,0.5097636545050385,0.0,0.0,catchup,catchup,5,5
0,P_T,A,public_coverage,expanded_catchup,development_evaluation_person_weighted,0.5358377020007263,0.5358377020007263,0.0,0.0,catchup,catchup,5,5
0,P_T,A,commute_over20,standard_independent,validation,0.688695070767089,0.688695070767089,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,standard_independent,development_evaluation,0.6879933466103975,0.6879933466103975,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,standard_independent,validation_person_weighted,0.6957871836729723,0.6957871836729723,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,standard_independent,development_evaluation_person_weighted,0.6895975782514632,0.6895975782514632,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,expanded_independent,validation,0.688695070767089,0.688695070767089,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,expanded_independent,development_evaluation,0.6879933466103975,0.6879933466103975,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,expanded_independent,validation_person_weighted,0.6957871836729723,0.6957871836729723,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,expanded_independent,development_evaluation_person_weighted,0.6895975782514632,0.6895975782514632,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,expanded_catchup,validation,0.688695070767089,0.688695070767089,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,expanded_catchup,development_evaluation,0.6879933466103975,0.6879933466103975,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,expanded_catchup,validation_person_weighted,0.6957871836729723,0.6957871836729723,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,commute_over20,expanded_catchup,development_evaluation_person_weighted,0.6895975782514632,0.6895975782514632,0.0,0.0,wire__mlp_0,wire__mlp_0,15,15
0,P_T,A,SEX,standard_independent,validation,0.6882434724282559,0.6869856811917199,-0.001257791236536021,0.001257791236536021,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,standard_independent,development_evaluation,0.6896505140448208,0.6902197903889182,0.0005692763440974247,-0.0005692763440974247,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,standard_independent,validation_person_weighted,0.6866223725043558,0.6854059957979441,-0.0012163767064116149,0.0012163767064116149,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,standard_independent,development_evaluation_person_weighted,0.6882324752626818,0.6883428377748819,0.00011036251220009063,-0.00011036251220009063,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,expanded_independent,validation,0.6882434724282559,0.6869856811917199,-0.001257791236536021,0.001257791236536021,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,expanded_independent,development_evaluation,0.6896505140448208,0.6902197903889182,0.0005692763440974247,-0.0005692763440974247,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,expanded_independent,validation_person_weighted,0.6866223725043558,0.6854059957979441,-0.0012163767064116149,0.0012163767064116149,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,expanded_independent,development_evaluation_person_weighted,0.6882324752626818,0.6883428377748819,0.00011036251220009063,-0.00011036251220009063,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,expanded_catchup,validation,0.6882434724282559,0.6869856811917199,-0.001257791236536021,0.001257791236536021,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,expanded_catchup,development_evaluation,0.6896505140448208,0.6902197903889182,0.0005692763440974247,-0.0005692763440974247,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,expanded_catchup,validation_person_weighted,0.6866223725043558,0.6854059957979441,-0.0012163767064116149,0.0012163767064116149,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,SEX,expanded_catchup,development_evaluation_person_weighted,0.6882324752626818,0.6883428377748819,0.00011036251220009063,-0.00011036251220009063,wire__mlp_1,wire__mlp_0,120,275
0,P_T,A,RAC1P,standard_independent,validation,1.2649850974790398,1.2649850974790398,0.0,0.0,wire__mlp_1,wire__mlp_1,85,85
0,P_T,A,RAC1P,standard_independent,development_evaluation,1.273093328471105,1.273093328471105,0.0,0.0,wire__mlp_1,wire__mlp_1,85,85
0,P_T,A,RAC1P,standard_independent,validation_person_weighted,1.2729526384492802,1.2729526384492802,0.0,0.0,wire__mlp_1,wire__mlp_1,85,85
0,P_T,A,RAC1P,standard_independent,development_evaluation_person_weighted,1.2441043923541233,1.2441043923541233,0.0,0.0,wire__mlp_1,wire__mlp_1,85,85
0,P_T,A,RAC1P,expanded_independent,validation,1.2649850974790398,1.2649850974790398,0.0,0.0,wire__mlp_1,wire__mlp_1,85,85
