metric,condition,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
log_loss,F_J_b0p1,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.30538894208901496,0.007585782210118447,0.30538894208901496,0.007585782210118447,3,True,False
log_loss,F_J_b0p1,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.3226722916723262,0.026980572927526852,0.3226722916723262,0.026980572927526852,3,True,False
log_loss,F_J_b0p1,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.2954653991197692,0.016532676202351944,0.2954653991197692,0.016532676202351944,3,True,False
log_loss,F_J_b0p1,native,B,public_coverage,,native,source_validation,3,3,True,0.5352973556230248,0.009292875184721829,0.5352973556230248,0.009292875184721829,3,True,False
log_loss,F_J_b0p1,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5618874497391046,0.016681655267788892,0.5618874497391046,0.016681655267788892,3,True,False
log_loss,F_J_b0p1,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.5422573842557629,0.022589335566030554,0.5422573842557629,0.022589335566030554,3,True,False
log_loss,F_J_b0p1,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5691148288562772,0.010366275620830617,0.5691148288562772,0.010366275620830617,3,True,False
log_loss,F_Iplus_b0p2,native,A,income_binary,,native,source_validation,3,3,True,0.3063114079194711,0.006207083088696827,0.3063114079194711,0.006207083088696827,3,True,False
log_loss,F_Iplus_b0p2,native,A,income_binary,,native,development_evaluation,3,3,True,0.29838720812687425,0.01364764604136448,0.29838720812687425,0.01364764604136448,3,True,False
log_loss,F_Iplus_b0p2,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.30095140360741707,0.004364084965140612,0.30095140360741707,0.004364084965140612,3,True,False
log_loss,F_Iplus_b0p2,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.310461614588602,0.014776547864569308,0.310461614588602,0.014776547864569308,3,True,False
log_loss,F_Iplus_b0p2,native,A,civilian_at_work,,native,source_validation,3,3,True,0.3199503002611655,0.02220750904713752,0.3199503002611655,0.02220750904713752,3,True,False
log_loss,F_Iplus_b0p2,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.3061504541984179,0.006887095393648199,0.3061504541984179,0.006887095393648199,3,True,False
log_loss,F_Iplus_b0p2,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.32167358768550625,0.02386966130837554,0.32167358768550625,0.02386966130837554,3,True,False
log_loss,F_Iplus_b0p2,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.2972006333230589,0.015740039712145163,0.2972006333230589,0.015740039712145163,3,True,False
