seed,condition,view,target,scope,split,loss120,loss360,loss360_minus120,gain360_minus120,candidate120,candidate360,selected_epoch120,selected_epoch360
0,F_Iplus_b0p025,A,public_coverage,expanded_catchup,validation_person_weighted,0.5042379094519569,0.5042379094519569,0.0,0.0,catchup,catchup,5,5
0,F_Iplus_b0p025,A,public_coverage,expanded_catchup,development_evaluation_person_weighted,0.5336905219313823,0.5336905219313823,0.0,0.0,catchup,catchup,5,5
0,F_Iplus_b0p025,A,commute_over20,standard_independent,validation,0.6872247128683214,0.6872247128683214,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,standard_independent,development_evaluation,0.6945873004317449,0.6945873004317449,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,standard_independent,validation_person_weighted,0.6921994042621779,0.6921994042621779,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,standard_independent,development_evaluation_person_weighted,0.6930020794922,0.6930020794922,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,expanded_independent,validation,0.6872247128683214,0.6872247128683214,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,expanded_independent,development_evaluation,0.6945873004317449,0.6945873004317449,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,expanded_independent,validation_person_weighted,0.6921994042621779,0.6921994042621779,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,expanded_independent,development_evaluation_person_weighted,0.6930020794922,0.6930020794922,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,expanded_catchup,validation,0.6872247128683214,0.6872247128683214,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,expanded_catchup,development_evaluation,0.6945873004317449,0.6945873004317449,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,expanded_catchup,validation_person_weighted,0.6921994042621779,0.6921994042621779,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,commute_over20,expanded_catchup,development_evaluation_person_weighted,0.6930020794922,0.6930020794922,0.0,0.0,wire__mlp_1,wire__mlp_1,10,10
0,F_Iplus_b0p025,A,SEX,standard_independent,validation,0.6820115428548446,0.6820115428548446,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,standard_independent,development_evaluation,0.6945631444520571,0.6945631444520571,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,standard_independent,validation_person_weighted,0.6867035163256981,0.6867035163256981,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,standard_independent,development_evaluation_person_weighted,0.6935606494198674,0.6935606494198674,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,expanded_independent,validation,0.6820115428548446,0.6820115428548446,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,expanded_independent,development_evaluation,0.6945631444520571,0.6945631444520571,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,expanded_independent,validation_person_weighted,0.6867035163256981,0.6867035163256981,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,expanded_independent,development_evaluation_person_weighted,0.6935606494198674,0.6935606494198674,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,expanded_catchup,validation,0.6820115428548446,0.6820115428548446,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,expanded_catchup,development_evaluation,0.6945631444520571,0.6945631444520571,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,expanded_catchup,validation_person_weighted,0.6867035163256981,0.6867035163256981,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,SEX,expanded_catchup,development_evaluation_person_weighted,0.6935606494198674,0.6935606494198674,0.0,0.0,wire__mlp_1,wire__mlp_1,60,60
0,F_Iplus_b0p025,A,RAC1P,standard_independent,validation,1.2648964784885823,1.2648964784885823,0.0,0.0,wire__mlp_1,wire__mlp_1,75,75
0,F_Iplus_b0p025,A,RAC1P,standard_independent,development_evaluation,1.2752930099654856,1.2752930099654856,0.0,0.0,wire__mlp_1,wire__mlp_1,75,75
0,F_Iplus_b0p025,A,RAC1P,standard_independent,validation_person_weighted,1.2698408399952112,1.2698408399952112,0.0,0.0,wire__mlp_1,wire__mlp_1,75,75
0,F_Iplus_b0p025,A,RAC1P,standard_independent,development_evaluation_person_weighted,1.241243854045404,1.241243854045404,0.0,0.0,wire__mlp_1,wire__mlp_1,75,75
0,F_Iplus_b0p025,A,RAC1P,expanded_independent,validation,1.2648964784885823,1.2648964784885823,0.0,0.0,wire__mlp_1,wire__mlp_1,75,75
0,F_Iplus_b0p025,A,RAC1P,expanded_independent,development_evaluation,1.2752930099654856,1.2752930099654856,0.0,0.0,wire__mlp_1,wire__mlp_1,75,75
0,F_Iplus_b0p025,A,RAC1P,expanded_independent,validation_person_weighted,1.2698408399952112,1.2698408399952112,0.0,0.0,wire__mlp_1,wire__mlp_1,75,75
0,F_Iplus_b0p025,A,RAC1P,expanded_independent,development_evaluation_person_weighted,1.241243854045404,1.241243854045404,0.0,0.0,wire__mlp_1,wire__mlp_1,75,75
