left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,unweighted,recovery/AB/SEX,-0.004913683899827196,0.0020881988653202177,2.5440856194457275,-0.010226240603631247,0.00039887280397685534,-0.009082287310245999,-0.0008272160681793322,False,False,False
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,unweighted,recovery/A/RAC1P,-0.01721227416060711,0.004020539828511332,2.5440856194457275,-0.02744087172073158,-0.0069836766004826405,-0.02516603733083258,-0.009666025996118967,False,True,False
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,unweighted,recovery/AB/RAC1P,-0.018083687829382116,0.0038003997689195963,2.5440856194457275,-0.027752230229635327,-0.008415145429128905,-0.02553431664392651,-0.010880540923902702,False,True,False
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,person_weighted,utility/same_residence,0.0012316841841193784,0.0023302177664959547,2.5327320127906296,-0.004670132949858406,0.007133501318097164,-0.003622474628726391,0.005598731361627529,False,False,False
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,person_weighted,recovery/A/SEX,-0.0006371927470129416,0.002469352560807096,2.5327320127906296,-0.006891401028635593,0.005617015534609709,-0.0054101242293484505,0.004274124826442327,False,False,False
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,person_weighted,recovery/AB/SEX,-0.00414354555984664,0.002446610944371057,2.5327320127906296,-0.010340155421499131,0.0020530643018058514,-0.008753107808492075,0.0005115470637318955,False,False,False
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,person_weighted,recovery/A/RAC1P,-0.013355176144749977,0.00456847392257799,2.5327320127906296,-0.024925896298062432,-0.0017844559914375231,-0.0223892768176393,-0.004245771887974954,False,True,False
spectral_lin8_L1,spectral_lin16_L1,C3_rank8_vs_rank16,person_weighted,recovery/AB/RAC1P,-0.01232494558464925,0.004315412068132429,2.5327320127906296,-0.02325472787799127,-0.0013951632913072297,-0.020778989992698834,-0.003819136038826484,False,True,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,unweighted,utility/same_residence,0.002786500947563534,0.0020133230432660045,2.5720115380777986,-0.002391789149594536,0.007964791044721604,-0.0011436077232219724,0.006840064845827198,False,False,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,unweighted,recovery/A/SEX,-0.0020852580105792753,0.0016888391163274977,2.5720115380777986,-0.006428971703730713,0.002258455682572162,-0.005413669011336918,0.0012587095564302155,False,False,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,unweighted,recovery/AB/SEX,-0.0028925815868939093,0.0017837958045897047,2.5720115380777986,-0.0074805249778734,0.0016953618040855814,-0.006564435122245303,0.0005797003098614335,False,False,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,unweighted,recovery/A/RAC1P,-0.009354457347094575,0.0031354632517024295,2.5720115380777986,-0.017418905007692158,-0.0012900096864969946,-0.0152767538591876,-0.0031280812907966108,False,True,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,unweighted,recovery/AB/RAC1P,-0.01132976414298999,0.003818973396694762,2.5720115380777986,-0.02115220778290108,-0.001507320503078901,-0.01862160489009303,-0.0037149721213588487,False,True,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,person_weighted,utility/same_residence,0.0022108607168567955,0.0024334279455612475,2.508698708916613,-0.003893876828414312,0.008315598262127903,-0.002622669033703192,0.006857979295814874,False,False,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,person_weighted,recovery/A/SEX,-0.002787003939031344,0.0019909835299941805,2.508698708916613,-0.007781781750201985,0.0022077738721392967,-0.006507128014389063,0.0012272445172448378,False,False,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,person_weighted,recovery/AB/SEX,-0.0020657201393756708,0.0021089402707543466,2.508698708916613,-0.007356415873799352,0.0032249755950480106,-0.006147895244079115,0.0021680353286322425,False,False,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,person_weighted,recovery/A/RAC1P,-0.008904356287604998,0.003656133623022239,2.508698708916613,-0.018076493987307506,0.0002677814120975123,-0.01597972310291211,-0.0015840839749202088,False,False,False
spectral_nlr8_L1,spectral_nlr16_L1,C3_rank8_vs_rank16,person_weighted,recovery/AB/RAC1P,-0.005996163841608614,0.004328917245313037,2.508698708916613,-0.01685611294593229,0.004863785262715063,-0.014661683311250664,0.002573545127277166,False,False,False
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,unweighted,utility/same_residence,0.0034725770602263553,0.0015958118587861205,2.558259254029934,-0.0006099233952039478,0.007555077515656658,0.0004125248529723548,0.006553227501205947,False,False,False
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,unweighted,recovery/A/SEX,-0.005967204314344425,0.001611468014066407,2.558259254029934,-0.01008975727390305,-0.0018446513547857998,-0.009216204451096083,-0.002833940827648919,False,True,False
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,unweighted,recovery/AB/SEX,-0.00415810591632082,0.0016364589993999891,2.558259254029934,-0.008344592295376409,2.838046273476863e-05,-0.007421573962880161,-0.000979412279806744,False,False,False
spectral_nlr16_L2,spectral_lin16_L2,C1_nonlinear_vs_original_rank16,unweighted,recovery/A/RAC1P,-0.01706240513409285,0.003012951253299639,2.558259254029934,-0.024770315559787738,-0.009354494708397961,-0.02285535789464599,-0.011110076303206469,False,True,False
