seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,fit_rows,fit_support,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,70,840,0.7025859401135441,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,75,900,0.7097636802819808,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,80,960,0.7128624500830852,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,85,1020,0.7198051430703917,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,90,1080,0.7240842513877893,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,95,1140,0.7266112158832974,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,100,1200,0.7356569055769575,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,105,1260,0.7411951467259087,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,110,1320,0.7452297220161282,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,115,1380,0.7537658317409582,False
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,120,1440,0.7534224284413629,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,0,0,0.6954520309607104,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,5,60,0.6674566650158867,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,10,120,0.6612556291689106,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,15,180,0.6604456790752576,True
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,20,240,0.6614368175309433,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,25,300,0.6646733003659411,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,30,360,0.6704761030380361,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,35,420,0.6727663649535566,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,40,480,0.6791071529257956,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,45,540,0.6820283746849157,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,50,600,0.6855795311405759,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,55,660,0.6913586324722528,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,60,720,0.6966239362609795,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,65,780,0.6996856531693222,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,70,840,0.7054838973786678,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,75,900,0.7131308413429684,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,80,960,0.7157231989497683,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,85,1020,0.7209543224265407,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,90,1080,0.7245724566451066,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,95,1140,0.7303416699212681,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,100,1200,0.7341458176439953,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,105,1260,0.7391631068077902,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,110,1320,0.7481814164017865,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,115,1380,0.7480349012474304,False
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,120,1440,0.7512736907171719,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,0,0,2.268320201483914,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,5,60,1.3389748584407715,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,10,120,1.2274665270110683,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,15,180,1.2152426850158433,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,20,240,1.2128668955955884,True
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,25,300,1.2158019701987353,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,30,360,1.215102515936653,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,35,420,1.2161608365460543,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,40,480,1.2189851436251586,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,45,540,1.2273062104142676,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,50,600,1.2243165390672186,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,55,660,1.2283733953223224,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,60,720,1.234262600878196,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,65,780,1.2366289733017062,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,70,840,1.240189936526292,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,75,900,1.2431456856697458,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,80,960,1.2465122874544265,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,85,1020,1.252231759874612,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,90,1080,1.2528293268689408,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,95,1140,1.2607837883802024,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,100,1200,1.262539989981301,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,105,1260,1.266980169160414,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,110,1320,1.2711086143062218,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,115,1380,1.2737608696525642,False
1,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,120,1440,1.2831493434259298,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,0,0,2.09142685827813,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,5,60,1.3282968684790926,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,10,120,1.2271719925019462,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,15,180,1.2123955633841914,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,20,240,1.2083207509896783,True
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,25,300,1.2102905233350807,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,30,360,1.2121703299447781,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,35,420,1.2129956505700699,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,40,480,1.2135754530356646,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,45,540,1.2170064408967842,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,50,600,1.2184110410617637,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,55,660,1.2238474232776617,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,60,720,1.2269390489347443,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,65,780,1.2314511043418268,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,70,840,1.2341229840285588,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,75,900,1.24142927502658,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,80,960,1.248970211872252,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,85,1020,1.2540561613270667,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,90,1080,1.257167942932677,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,95,1140,1.262446369811461,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,100,1200,1.2687122962054267,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,105,1260,1.2724132510969743,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,110,1320,1.2762775390759888,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,115,1380,1.2792841878191727,False
1,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,120,1440,1.2870058055769906,False
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,0,0,0.7893498649838465,False
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,5,40,0.5507195447172473,False
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,10,80,0.5139637862823173,False
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,15,120,0.5072210050987277,False
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,20,160,0.5069485370674195,False
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,25,200,0.5067874357171875,True
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,30,240,0.5076874224147006,False
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,35,280,0.5093660548140693,False
2,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[481,1567]",True,40,320,0.5110413561147306,False
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,0,0,0.6944269733701138,False
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,5,40,0.6819751575015408,False
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,10,80,0.6793335376268456,True
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,15,120,0.6811642968264399,False
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,20,160,0.6842876583126657,False
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,25,200,0.6895628038038867,False
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,30,240,0.695245023001765,False
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,35,280,0.7011506602773224,False
2,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[1033,1015]",True,40,320,0.7065296350742,False
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,0,0,0.7759573650876782,False
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,5,40,0.4496417617373262,False
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,10,80,0.3511483200376042,False
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,15,120,0.314615029107672,False
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,20,160,0.3050864447943031,False
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,25,200,0.30260791181934826,True
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,30,240,0.30267413719316083,False
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,35,280,0.3039541824994657,False
2,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1679,369]",True,40,320,0.3052707078038013,False
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,0,0,0.6933356512910744,False
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,5,40,0.42234490050036383,False
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,10,80,0.31285037691119283,False
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,15,120,0.3027301866884373,False
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,20,160,0.30054589713716456,True
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,25,200,0.3020727805366717,False
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,30,240,0.30406842817190366,False
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,35,280,0.30659024059551643,False
2,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[632,1416]",True,40,320,0.3096216772034611,False
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,0,0,0.7281451785402512,False
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,5,40,0.5351508795590698,False
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,10,80,0.496392763413542,False
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,15,120,0.48944004584590534,False
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,20,160,0.48797781672505525,True
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,25,200,0.4881657871048721,False
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,30,240,0.4903388294709816,False
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,35,280,0.4926407386282534,False
2,transfer,PCA16,public_coverage,mlp,mlp,False,False,True,False,2048,"[1541,507]",True,40,320,0.4964370048201206,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,0,0,0.6978974484205902,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,5,60,0.6746146447830832,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,10,120,0.6667416126931338,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,15,180,0.6638693370871177,True
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,20,240,0.6657272642479112,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,25,300,0.6698065982299825,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,30,360,0.6725563382495031,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,35,420,0.6763177306186954,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,40,480,0.6808676794481545,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,45,540,0.6858822541836405,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,50,600,0.6857197669571073,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,55,660,0.6866132675465074,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,60,720,0.6910749997218553,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,65,780,0.6967338854546357,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,70,840,0.6985152401894734,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,75,900,0.7023263719630459,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,80,960,0.7075725387883242,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,85,1020,0.7142281346283308,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,90,1080,0.7157691563373269,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,95,1140,0.7207461167879474,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,100,1200,0.7264986929603656,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,105,1260,0.727734512454394,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,110,1320,0.7329174382849656,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,115,1380,0.7344312594456012,False
2,audit,PCA16,SEX,mlp_0,mlp,True,True,True,False,2941,"[1508,1433]",True,120,1440,0.7373524402537196,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,0,0,0.6949795129070734,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,5,60,0.6757990370637366,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,10,120,0.6690964485917166,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,15,180,0.6649424866294151,True
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,20,240,0.6652897425294233,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,25,300,0.6705477996123292,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,30,360,0.6713086436755463,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,35,420,0.6782162493534392,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,40,480,0.6789879053997412,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,45,540,0.682299712635686,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,50,600,0.6918201601573535,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,55,660,0.6861120291340606,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,60,720,0.6901452840895579,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,65,780,0.6901603222404278,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,70,840,0.692685022983654,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,75,900,0.6960025191256524,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,80,960,0.6976074467768221,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,85,1020,0.6987324195645866,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,90,1080,0.7111596442601373,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,95,1140,0.7066874597071019,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,100,1200,0.7093176485997635,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,105,1260,0.711776301162702,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,110,1320,0.7191749515329086,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,115,1380,0.7196562621053751,False
2,audit,PCA16,SEX,mlp_1,mlp,False,False,False,True,2941,"[1508,1433]",True,120,1440,0.7267189317061251,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,0,0,2.238377831530431,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,5,60,1.3447314826429029,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,10,120,1.219966101313065,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,15,180,1.2047062090099403,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,20,240,1.2013807442364717,True
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,25,300,1.201651470543431,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,30,360,1.2029024734335418,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,35,420,1.2049856201169884,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,40,480,1.2091465812537963,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,45,540,1.2139482651827433,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,50,600,1.2184490273744257,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,55,660,1.2236862643538784,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,60,720,1.2294681016417306,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,65,780,1.232386592532919,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,70,840,1.2395911808785607,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,75,900,1.2436910008103523,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,80,960,1.250029045186498,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,85,1020,1.2528864193343467,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,90,1080,1.258604047968174,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,95,1140,1.2641362302828094,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,100,1200,1.2692734578139226,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,105,1260,1.2732074891721061,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,110,1320,1.2768861538736225,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,115,1380,1.283179552652253,False
2,audit,PCA16,RAC1P,mlp_0,mlp,False,False,False,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,120,1440,1.2885213719103474,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,0,0,2.1564872593081654,False
2,audit,PCA16,RAC1P,mlp_1,mlp,True,True,True,False,2941,"[1670,165,22,0,5,450,9,450,170]",False,5,60,1.3011071049330583,False
