seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,fit_rows,fit_support,fit_coverage_complete,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
0,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1451,162072.0,0.5517979663359495,0.5656216202541252,0.5586242867360228,0.6239614019894684,True,True,2,1481,True
0,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1471,166964.0,0.5874979037397283,0.5643998457971081,0.5757172915914673,0.6200171716755511,True,True,1,1512,True
0,audit,PCA16,SEX,hist_gb_20,histgb,False,False,False,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1511,167177.0,0.5471506247869025,0.570467245422342,0.5585657102903325,0.620017171675551,True,True,2,1481,True
0,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2993,"[1512,1481]",True,validation,0,1541,1541.0,0.5162479061976549,1571,1571.0,0.6040738383195416,0.6158338741077223,0.6098971722365039,0.6352161419806903,True,True,1,1512,True
0,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2993,"[1512,1481]",True,validation,1,1444,1444.0,0.4837520938023451,1414,1414.0,0.5813295615275813,0.5692520775623269,0.5752274317704689,0.6352161419806903,True,True,2,1481,True
0,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2993,"[1512,1481]",True,development_evaluation,0,1534,1534.0,0.5144198524480215,1485,1485.0,0.5878787878787879,0.5691003911342895,0.5783371977475985,0.6191894858348881,True,True,1,1512,True
0,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2993,"[1512,1481]",True,development_evaluation,1,1448,1448.0,0.48558014755197854,1497,1497.0,0.5584502338009352,0.5773480662983426,0.567741935483871,0.6191894858348881,True,True,2,1481,True
0,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2993,"[1512,1481]",True,validation_person_weighted,0,1541,181421.0,0.5343266614045216,1571,179519.0,0.6192436455194158,0.6127515557735874,0.6159804953731922,0.6255988040012082,True,True,1,1512,True
0,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2993,"[1512,1481]",True,validation_person_weighted,1,1444,158111.0,0.4656733385954785,1414,160013.0,0.5609419234687182,0.5676897875543131,0.5642956834441916,0.6255988040012082,True,True,2,1481,True
0,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,0,1534,173797.0,0.520130723257547,1485,168629.0,0.5908236424339823,0.573255004401687,0.5819067477352771,0.6188869156576168,True,True,1,1512,True
0,audit,PCA16,SEX,hist_gb_5,histgb,False,False,True,False,2993,"[1512,1481]",True,development_evaluation_person_weighted,1,1448,160344.0,0.47986927674245305,1497,165512.0,0.551893518294746,0.569681434914933,0.5606464205047629,0.6188869156576168,True,True,2,1481,True
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,0,1737,1737.0,0.5819095477386935,2722,2722.0,0.6083761939750184,0.9533678756476683,0.7427674366449877,0.6008761975407053,True,True,1,1704,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,1,144,144.0,0.04824120603015075,4,4.0,0.25,0.006944444444444444,0.013513513513513514,0.6149573213657162,True,True,2,173,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2,18,18.0,0.006030150753768844,0,0.0,,0.0,0.0,0.5121147436617608,True,True,3,17,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,4,11,11.0,0.0036850921273031824,0,0.0,,0.0,0.0,0.5510484807727578,True,True,5,4,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,5,468,468.0,0.15678391959798996,248,248.0,0.5403225806451613,0.2863247863247863,0.3743016759776536,0.7329951203610322,True,True,6,461,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,6,16,16.0,0.005360134003350084,0,0.0,,0.0,0.0,0.5867084877062985,True,True,7,22,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,7,409,409.0,0.13701842546063653,11,11.0,0.2727272727272727,0.007334963325183374,0.014285714285714285,0.6224496575498489,True,True,8,424,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,8,182,182.0,0.060971524288107204,0,0.0,,0.0,0.0,0.5830811179544679,True,True,9,188,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,0,1685,1685.0,0.5650570087189806,2705,2705.0,0.588909426987061,0.94540059347181,0.725740318906606,0.6066748419658239,True,True,1,1704,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,1,130,130.0,0.043594902749832326,2,2.0,0.0,0.0,0.0,0.6748246844319776,True,True,2,173,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2,22,22.0,0.007377598926894702,0,0.0,,0.0,0.0,0.5465909090909091,True,True,3,17,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,4,9,9.0,0.0030181086519114686,0,0.0,,0.0,0.0,0.6169600478379489,True,True,5,4,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,5,486,486.0,0.16297786720321933,264,264.0,0.5454545454545454,0.2962962962962963,0.384,0.7504810165400444,True,True,6,461,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,6,7,7.0,0.002347417840375587,0,0.0,,0.0,0.0,0.5024489795918368,True,True,7,22,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,7,465,465.0,0.15593561368209255,11,11.0,0.36363636363636365,0.008602150537634409,0.01680672268907563,0.6305637792046344,True,True,8,424,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,8,178,178.0,0.059691482226693494,0,0.0,,0.0,0.0,0.6053661302473192,True,True,9,188,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,0,1737,196465.0,0.5786347089523226,2722,309373.0,0.6056119958755289,0.9536558674573079,0.7407905297743547,0.5827374344093591,True,True,1,1704,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,1,144,19737.0,0.05813001425491559,4,148.0,0.19594594594594594,0.0014693215787607032,0.0029167714357555947,0.619108050757706,True,True,2,173,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2,18,1880.0,0.005537033328228267,0,0.0,,0.0,0.0,0.44906914342249893,True,True,3,17,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,4,11,982.0,0.002892216344851148,0,0.0,,0.0,0.0,0.30543196831100405,True,True,5,4,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,5,468,48456.0,0.14271408880458986,248,28684.0,0.5502370659601171,0.32571817731550273,0.40920404459424425,0.7614154675244419,True,True,6,461,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,6,16,1692.0,0.00498332999540544,0,0.0,,0.0,0.0,0.4991514099936238,True,True,7,22,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,7,409,49569.0,0.14599213034412073,11,1327.0,0.4325546345139412,0.011579818031430935,0.02255580006287331,0.6208763220742893,True,True,8,424,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,8,182,20751.0,0.061116477975566366,0,0.0,,0.0,0.0,0.5887212300951632,True,True,9,188,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,0,1685,192470.0,0.5760143173091599,2705,300605.0,0.5985229786597029,0.9347898373772536,0.7297835014957157,0.5746847121554145,True,True,1,1704,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,1,130,16914.0,0.05061934931660586,2,245.0,0.0,0.0,0.0,0.6741631202478371,True,True,2,173,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2,22,1406.0,0.004207804489721405,0,0.0,,0.0,0.0,0.5538033430035363,True,True,3,17,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,4,9,1091.0,0.0032650886901038783,0,0.0,,0.0,0.0,0.5752706115505237,True,True,5,4,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,5,486,48866.0,0.14624365163209543,264,31668.0,0.5058102816723506,0.327794376458069,0.3977947202423821,0.7517996812345124,True,True,6,461,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,6,7,581.0,0.0017387869192945493,0,0.0,,0.0,0.0,0.45660168641261983,True,True,7,22,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,7,465,56173.0,0.16811166543465184,11,1623.0,0.36229205175600737,0.01046766240008545,0.020347428887812307,0.6272330053473999,True,True,8,424,False
0,audit,PCA16,RAC1P,logistic,logistic,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,8,178,16640.0,0.04979933620836713,0,0.0,,0.0,0.0,0.5972811942082314,True,True,9,188,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,0,1737,1737.0,0.5819095477386935,2682,2682.0,0.610738255033557,0.9430051813471503,0.7413441955193483,0.5984250679036949,True,True,1,1704,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,1,144,144.0,0.04824120603015075,0,0.0,,0.0,0.0,0.5949012964918456,True,True,2,173,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2,18,18.0,0.006030150753768844,0,0.0,,0.0,0.0,0.5456128524884843,True,True,3,17,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,4,11,11.0,0.0036850921273031824,0,0.0,,0.0,0.0,0.44837072812863,True,True,5,4,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,5,468,468.0,0.15678391959798996,303,303.0,0.5082508250825083,0.32905982905982906,0.39948119325551235,0.7291749437160641,True,True,6,461,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,6,16,16.0,0.005360134003350084,0,0.0,,0.0,0.0,0.5039154597507578,True,True,7,22,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,7,409,409.0,0.13701842546063653,0,0.0,,0.0,0.0,0.6226205029689137,True,True,8,424,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,8,182,182.0,0.060971524288107204,0,0.0,,0.0,0.0,0.5825498974803291,True,True,9,188,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,0,1685,1685.0,0.5650570087189806,2663,2663.0,0.5933158092377019,0.9376854599406528,0.7267709291628335,0.6081685880907549,True,True,1,1704,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,1,130,130.0,0.043594902749832326,0,0.0,,0.0,0.0,0.656578379544719,True,True,2,173,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2,22,22.0,0.007377598926894702,0,0.0,,0.0,0.0,0.5703316953316954,True,True,3,17,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,4,9,9.0,0.0030181086519114686,0,0.0,,0.0,0.0,0.6713009679709983,True,True,5,4,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,5,486,486.0,0.16297786720321933,319,319.0,0.5047021943573667,0.33127572016460904,0.4,0.7457248469979951,True,True,6,461,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,6,7,7.0,0.002347417840375587,0,0.0,,0.0,0.0,0.8013685474189676,True,True,7,22,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,7,465,465.0,0.15593561368209255,0,0.0,,0.0,0.0,0.6303211281564929,True,True,8,424,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,8,178,178.0,0.059691482226693494,0,0.0,,0.0,0.0,0.5670801343185498,True,True,9,188,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,0,1737,196465.0,0.5786347089523226,2682,304429.0,0.6039536312243577,0.9358460794543557,0.7341313731048884,0.5834239232265204,True,True,1,1704,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,1,144,19737.0,0.05813001425491559,0,0.0,,0.0,0.0,0.5954362555419397,True,True,2,173,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2,18,1880.0,0.005537033328228267,0,0.0,,0.0,0.0,0.6250862724141764,True,True,3,17,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,4,11,982.0,0.002892216344851148,0,0.0,,0.0,0.0,0.5045371012894635,True,True,5,4,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,5,468,48456.0,0.14271408880458986,303,35103.0,0.4913255277326724,0.3559311540366518,0.41281011022152014,0.758165675235258,True,True,6,461,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,6,16,1692.0,0.00498332999540544,0,0.0,,0.0,0.0,0.31802263276389736,True,True,7,22,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,7,409,49569.0,0.14599213034412073,0,0.0,,0.0,0.0,0.6173615625537573,True,True,8,424,False
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,8,182,20751.0,0.061116477975566366,0,0.0,,0.0,0.0,0.5962099101095533,True,True,9,188,False
