seed,condition,weight,endpoint,recovery_budget_120,recovery_budget_360,catchup_gain
2,dax8_L1_b010,unweighted,A/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_L1_b010,unweighted,AB/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_L1_b010,person_weighted,A/SEX,0.020858055875507153,0.020858055875507153,0.0
2,dax8_L1_b010,person_weighted,AB/SEX,0.023359521921528792,0.023359521921528792,0.0
2,dax8_L1_b010,person_weighted,A/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_L1_b010,person_weighted,AB/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_L1_b030,unweighted,A/SEX,0.02285138441675061,0.02285138441675061,0.0
2,dax8_L1_b030,unweighted,AB/SEX,0.024278612759397356,0.024278612759397356,0.0
2,dax8_L1_b030,unweighted,A/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_L1_b030,unweighted,AB/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_L1_b030,person_weighted,A/SEX,0.020858055875507153,0.020858055875507153,0.0
2,dax8_L1_b030,person_weighted,AB/SEX,0.023359521921528792,0.023359521921528792,0.0
2,dax8_L1_b030,person_weighted,A/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_L1_b030,person_weighted,AB/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_L1_b100,unweighted,A/SEX,0.012156955956807658,0.012156955956807658,0.0
2,dax8_L1_b100,unweighted,AB/SEX,0.017156044538221393,0.017156044538221393,0.0
2,dax8_L1_b100,unweighted,A/RAC1P,0.0332482630127402,0.0332482630127402,0.0
2,dax8_L1_b100,unweighted,AB/RAC1P,0.04548040195024594,0.04548040195024594,0.0
2,dax8_L1_b100,person_weighted,A/SEX,0.011811094535229327,0.011811094535229327,0.0
2,dax8_L1_b100,person_weighted,AB/SEX,0.015387919793928617,0.015387919793928617,0.0
2,dax8_L1_b100,person_weighted,A/RAC1P,0.03856175516868854,0.03856175516868854,0.0
2,dax8_L1_b100,person_weighted,AB/RAC1P,0.04976212790486456,0.04976212790486456,0.0
2,dax8_L1_b300,unweighted,A/SEX,0.004489849796273093,0.004489849796273093,0.0
2,dax8_L1_b300,unweighted,AB/SEX,0.00914254893126032,0.00914254893126032,0.0
2,dax8_L1_b300,unweighted,A/RAC1P,0.02241067691989862,0.02241067691989862,0.0
2,dax8_L1_b300,unweighted,AB/RAC1P,0.03897880975284207,0.03897880975284207,0.0
2,dax8_L1_b300,person_weighted,A/SEX,0.005280918488954844,0.005280918488954844,0.0
2,dax8_L1_b300,person_weighted,AB/SEX,0.009069913948371755,0.009069913948371755,0.0
2,dax8_L1_b300,person_weighted,A/RAC1P,0.024086909175002003,0.024086909175002003,0.0
2,dax8_L1_b300,person_weighted,AB/RAC1P,0.0383500478315002,0.0383500478315002,0.0
2,dax8_L2_b010,unweighted,A/SEX,0.02285138441675061,0.02285138441675061,0.0
2,dax8_L2_b010,unweighted,AB/SEX,0.024278612759397356,0.024278612759397356,0.0
2,dax8_L2_b010,unweighted,A/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_L2_b010,unweighted,AB/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_L2_b010,person_weighted,A/SEX,0.020858055875507153,0.020858055875507153,0.0
2,dax8_L2_b010,person_weighted,AB/SEX,0.023359521921528792,0.023359521921528792,0.0
2,dax8_L2_b010,person_weighted,A/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_L2_b010,person_weighted,AB/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_L2_b030,unweighted,A/SEX,0.02285138441675061,0.02285138441675061,0.0
2,dax8_L2_b030,unweighted,AB/SEX,0.024278612759397356,0.024278612759397356,0.0
2,dax8_L2_b030,unweighted,A/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_L2_b030,unweighted,AB/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_L2_b030,person_weighted,A/SEX,0.020858055875507153,0.020858055875507153,0.0
2,dax8_L2_b030,person_weighted,AB/SEX,0.023359521921528792,0.023359521921528792,0.0
2,dax8_L2_b030,person_weighted,A/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_L2_b030,person_weighted,AB/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_L2_b100,unweighted,A/SEX,0.013668645494970266,0.013668645494970266,0.0
2,dax8_L2_b100,unweighted,AB/SEX,0.016823113888925212,0.016823113888925212,0.0
2,dax8_L2_b100,unweighted,A/RAC1P,0.02729935691357821,0.02729935691357821,0.0
2,dax8_L2_b100,unweighted,AB/RAC1P,0.046686495392300964,0.046686495392300964,0.0
2,dax8_L2_b100,person_weighted,A/SEX,0.010192121489493888,0.010192121489493888,0.0
2,dax8_L2_b100,person_weighted,AB/SEX,0.013289366082019693,0.013289366082019693,0.0
2,dax8_L2_b100,person_weighted,A/RAC1P,0.028958494440070037,0.028958494440070037,0.0
2,dax8_L2_b100,person_weighted,AB/RAC1P,0.045373271993953246,0.045373271993953246,0.0
2,dax8_L2_b300,unweighted,A/SEX,0.0034291273025420788,0.0034291273025420788,0.0
2,dax8_L2_b300,unweighted,AB/SEX,0.009060141683819523,0.009060141683819523,0.0
2,dax8_L2_b300,unweighted,A/RAC1P,0.022713393415845884,0.022713393415845884,0.0
2,dax8_L2_b300,unweighted,AB/RAC1P,0.040283090249356945,0.040283090249356945,0.0
2,dax8_L2_b300,person_weighted,A/SEX,0.004267610965521196,0.004267610965521196,0.0
2,dax8_L2_b300,person_weighted,AB/SEX,0.008345309349840346,0.008345309349840346,0.0
2,dax8_L2_b300,person_weighted,A/RAC1P,0.024370759080922344,0.024370759080922344,0.0
2,dax8_L2_b300,person_weighted,AB/RAC1P,0.04136724035372974,0.04136724035372974,0.0
2,dax8_C1_b010,unweighted,A/SEX,0.02285138441675061,0.02285138441675061,0.0
2,dax8_C1_b010,unweighted,AB/SEX,0.024278612759397356,0.024278612759397356,0.0
2,dax8_C1_b010,unweighted,A/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_C1_b010,unweighted,AB/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_C1_b010,person_weighted,A/SEX,0.020858055875507153,0.020858055875507153,0.0
2,dax8_C1_b010,person_weighted,AB/SEX,0.023359521921528792,0.023359521921528792,0.0
2,dax8_C1_b010,person_weighted,A/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_C1_b010,person_weighted,AB/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_C1_b030,unweighted,A/SEX,0.02285138441675061,0.02285138441675061,0.0
2,dax8_C1_b030,unweighted,AB/SEX,0.024278612759397356,0.024278612759397356,0.0
2,dax8_C1_b030,unweighted,A/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_C1_b030,unweighted,AB/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_C1_b030,person_weighted,A/SEX,0.020858055875507153,0.020858055875507153,0.0
2,dax8_C1_b030,person_weighted,AB/SEX,0.023359521921528792,0.023359521921528792,0.0
2,dax8_C1_b030,person_weighted,A/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_C1_b030,person_weighted,AB/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_C1_b100,unweighted,A/SEX,0.010381691020274308,0.010381691020274308,0.0
2,dax8_C1_b100,unweighted,AB/SEX,0.016411675108725432,0.016411675108725432,0.0
2,dax8_C1_b100,unweighted,A/RAC1P,0.026912250359727885,0.026912250359727885,0.0
2,dax8_C1_b100,unweighted,AB/RAC1P,0.04534163953357839,0.04534163953357839,0.0
2,dax8_C1_b100,person_weighted,A/SEX,0.01107531715672394,0.01107531715672394,0.0
2,dax8_C1_b100,person_weighted,AB/SEX,0.013865967589410388,0.013865967589410388,0.0
2,dax8_C1_b100,person_weighted,A/RAC1P,0.02978393517494804,0.02978393517494804,0.0
2,dax8_C1_b100,person_weighted,AB/RAC1P,0.043957776322697706,0.043957776322697706,0.0
2,dax8_C1_b300,unweighted,A/SEX,0.00182742720608009,0.00182742720608009,0.0
2,dax8_C1_b300,unweighted,AB/SEX,0.0058768986946052815,0.0058768986946052815,0.0
2,dax8_C1_b300,unweighted,A/RAC1P,0.021211953318041266,0.021211953318041266,0.0
2,dax8_C1_b300,unweighted,AB/RAC1P,0.0385326930319263,0.0385326930319263,0.0
2,dax8_C1_b300,person_weighted,A/SEX,0.0033575773509695317,0.0033575773509695317,0.0
2,dax8_C1_b300,person_weighted,AB/SEX,0.006688700248279389,0.006688700248279389,0.0
2,dax8_C1_b300,person_weighted,A/RAC1P,0.023554051710158674,0.023554051710158674,0.0
2,dax8_C1_b300,person_weighted,AB/RAC1P,0.037779358280524145,0.037779358280524145,0.0
2,dax16_none,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_none,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_none,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_none,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_none,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_none,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_none,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_none,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax8_none,unweighted,A/SEX,0.02285138441675061,0.02285138441675061,0.0
2,dax8_none,unweighted,AB/SEX,0.024278612759397356,0.024278612759397356,0.0
2,dax8_none,unweighted,A/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_none,unweighted,AB/RAC1P,0.06868409386728103,0.06868409386728103,0.0
2,dax8_none,person_weighted,A/SEX,0.020858055875507153,0.020858055875507153,0.0
2,dax8_none,person_weighted,AB/SEX,0.023359521921528792,0.023359521921528792,0.0
2,dax8_none,person_weighted,A/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax8_none,person_weighted,AB/RAC1P,0.07186603614742637,0.07186603614742637,0.0
2,dax16_L2_b030_single,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b030_single,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b030_single,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b030_single,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b030_single,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b030_single,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b030_single,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b030_single,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b100_single,unweighted,A/SEX,0.002512802777099865,0.002512802777099865,0.0
2,dax16_L2_b100_single,unweighted,AB/SEX,0.018695089625081263,0.018695089625081263,0.0
2,dax16_L2_b100_single,unweighted,A/RAC1P,0.035009196911110596,0.035009196911110596,0.0
2,dax16_L2_b100_single,unweighted,AB/RAC1P,0.04688384777270649,0.04688384777270649,0.0
2,dax16_L2_b100_single,person_weighted,A/SEX,0.0032427666004146705,0.0032427666004146705,0.0
2,dax16_L2_b100_single,person_weighted,AB/SEX,0.017075480309435953,0.017075480309435953,0.0
2,dax16_L2_b100_single,person_weighted,A/RAC1P,0.0390873371337912,0.0390873371337912,0.0
2,dax16_L2_b100_single,person_weighted,AB/RAC1P,0.050251138906422854,0.050251138906422854,0.0
2,dax16_C1_b030_single,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b030_single,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b030_single,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b030_single,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b030_single,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b030_single,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b030_single,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b030_single,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b100_single,unweighted,A/SEX,0.012441652413742066,0.012441652413742066,0.0
2,dax16_C1_b100_single,unweighted,AB/SEX,0.008775789707957893,0.008775789707957893,0.0
2,dax16_C1_b100_single,unweighted,A/RAC1P,0.043812772094807606,0.043812772094807606,0.0
2,dax16_C1_b100_single,unweighted,AB/RAC1P,0.04408372461668142,0.04408372461668142,0.0
2,dax16_C1_b100_single,person_weighted,A/SEX,0.007437611196580485,0.007437611196580485,0.0
2,dax16_C1_b100_single,person_weighted,AB/SEX,0.011295250064741524,0.011295250064741524,0.0
2,dax16_C1_b100_single,person_weighted,A/RAC1P,0.04726593743040808,0.04726593743040808,0.0
2,dax16_C1_b100_single,person_weighted,AB/RAC1P,0.04857481880855663,0.04857481880855663,0.0
2,dax16_L2_b030_r1,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b030_r1,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b030_r1,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b030_r1,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b030_r1,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b030_r1,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b030_r1,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b030_r1,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b030_r2,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b030_r2,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_L2_b030_r2,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b030_r2,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_L2_b030_r2,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b030_r2,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_L2_b030_r2,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b030_r2,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_L2_b100_r1,unweighted,A/SEX,0.011825289671177242,0.011825289671177242,0.0
2,dax16_L2_b100_r1,unweighted,AB/SEX,0.01660675777366638,0.01660675777366638,0.0
2,dax16_L2_b100_r1,unweighted,A/RAC1P,0.031055375353758574,0.031055375353758574,0.0
2,dax16_L2_b100_r1,unweighted,AB/RAC1P,0.04453531667819477,0.04453531667819477,0.0
2,dax16_L2_b100_r1,person_weighted,A/SEX,0.006935226190256438,0.006935226190256438,0.0
2,dax16_L2_b100_r1,person_weighted,AB/SEX,0.015689406377559556,0.015689406377559556,0.0
2,dax16_L2_b100_r1,person_weighted,A/RAC1P,0.03680304908928633,0.03680304908928633,0.0
2,dax16_L2_b100_r1,person_weighted,AB/RAC1P,0.049504161249739775,0.049504161249739775,0.0
2,dax16_L2_b100_r2,unweighted,A/SEX,0.01388215259971115,0.01388215259971115,0.0
2,dax16_L2_b100_r2,unweighted,AB/SEX,0.018708150634149656,0.018708150634149656,0.0
2,dax16_L2_b100_r2,unweighted,A/RAC1P,0.03509984847655345,0.03509984847655345,0.0
2,dax16_L2_b100_r2,unweighted,AB/RAC1P,0.04507586821838405,0.04507586821838405,0.0
2,dax16_L2_b100_r2,person_weighted,A/SEX,0.008322739077405994,0.008322739077405994,0.0
2,dax16_L2_b100_r2,person_weighted,AB/SEX,0.01686050588341692,0.01686050588341692,0.0
2,dax16_L2_b100_r2,person_weighted,A/RAC1P,0.04098513872316856,0.04098513872316856,0.0
2,dax16_L2_b100_r2,person_weighted,AB/RAC1P,0.04866094483549244,0.04866094483549244,0.0
2,dax16_C1_b030_r1,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b030_r1,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b030_r1,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b030_r1,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b030_r1,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b030_r1,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b030_r1,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b030_r1,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b030_r2,unweighted,A/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b030_r2,unweighted,AB/SEX,0.025278706894940495,0.025278706894940495,0.0
2,dax16_C1_b030_r2,unweighted,A/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b030_r2,unweighted,AB/RAC1P,0.0785596158178512,0.0785596158178512,0.0
2,dax16_C1_b030_r2,person_weighted,A/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b030_r2,person_weighted,AB/SEX,0.021539641690258904,0.021539641690258904,0.0
2,dax16_C1_b030_r2,person_weighted,A/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b030_r2,person_weighted,AB/RAC1P,0.08369430568058656,0.08369430568058656,0.0
2,dax16_C1_b100_r1,unweighted,A/SEX,0.015417372724903067,0.015417372724903067,0.0
2,dax16_C1_b100_r1,unweighted,AB/SEX,0.01918896399110448,0.01918896399110448,0.0
2,dax16_C1_b100_r1,unweighted,A/RAC1P,0.03642554241665619,0.03642554241665619,0.0
2,dax16_C1_b100_r1,unweighted,AB/RAC1P,0.04965189621604038,0.04965189621604038,0.0
2,dax16_C1_b100_r1,person_weighted,A/SEX,0.010246966978914918,0.010246966978914918,0.0
2,dax16_C1_b100_r1,person_weighted,AB/SEX,0.016343878804898515,0.016343878804898515,0.0
2,dax16_C1_b100_r1,person_weighted,A/RAC1P,0.0408360575697444,0.0408360575697444,0.0
2,dax16_C1_b100_r1,person_weighted,AB/RAC1P,0.05283158484211459,0.05283158484211459,0.0
2,dax16_C1_b100_r2,unweighted,A/SEX,0.00958048270373768,0.00958048270373768,0.0
2,dax16_C1_b100_r2,unweighted,AB/SEX,0.018195428977113126,0.018195428977113126,0.0
2,dax16_C1_b100_r2,unweighted,A/RAC1P,0.039299345430596766,0.039299345430596766,0.0
2,dax16_C1_b100_r2,unweighted,AB/RAC1P,0.04400083058457316,0.04400083058457316,0.0
2,dax16_C1_b100_r2,person_weighted,A/SEX,0.007722992413142893,0.007722992413142893,0.0
2,dax16_C1_b100_r2,person_weighted,AB/SEX,0.018360677335316322,0.018360677335316322,0.0
2,dax16_C1_b100_r2,person_weighted,A/RAC1P,0.044360910143952825,0.044360910143952825,0.0
2,dax16_C1_b100_r2,person_weighted,AB/RAC1P,0.04770624491737574,0.04770624491737574,0.0
2,leace_dax16_none,unweighted,A/SEX,-0.00044066922550578536,0.0002698395427458422,0.0007105087682516276
2,leace_dax16_none,unweighted,AB/SEX,0.004686139377440113,0.004686139377440113,0.0
2,leace_dax16_none,unweighted,A/RAC1P,0.031874186092696766,0.031874186092696766,0.0
2,leace_dax16_none,unweighted,AB/RAC1P,0.04013540906093915,0.04013540906093915,0.0
2,leace_dax16_none,person_weighted,A/SEX,-0.002313660658736727,0.0006861825570066982,0.002999843215743425
2,leace_dax16_none,person_weighted,AB/SEX,0.004685612057510058,0.004685612057510058,0.0
2,leace_dax16_none,person_weighted,A/RAC1P,0.03334448167991155,0.03334448167991155,0.0
2,leace_dax16_none,person_weighted,AB/RAC1P,0.037903717169811335,0.037903717169811335,0.0
2,splince_dax16_none,unweighted,A/SEX,0.0005916172949392839,0.0002698395427458422,-0.00032177775219344174
2,splince_dax16_none,unweighted,AB/SEX,0.004686139377440113,0.004686139377440113,0.0
2,splince_dax16_none,unweighted,A/RAC1P,0.024471470314049615,0.024471470314049615,0.0
2,splince_dax16_none,unweighted,AB/RAC1P,0.03461462077102917,0.03461462077102917,0.0
2,splince_dax16_none,person_weighted,A/SEX,0.0010068156925377991,0.0006861825570066982,-0.00032063313553110095
2,splince_dax16_none,person_weighted,AB/SEX,0.004685612057510058,0.004685612057510058,0.0
2,splince_dax16_none,person_weighted,A/RAC1P,0.024958124313402053,0.024958124313402053,0.0
2,splince_dax16_none,person_weighted,AB/RAC1P,0.034229499026196875,0.034229499026196875,0.0
2,leace_dax8_none,unweighted,A/SEX,0.0005916172949392839,0.0002698395427458422,-0.00032177775219344174
2,leace_dax8_none,unweighted,AB/SEX,0.006696071786976843,0.005580224127214595,-0.001115847659762248
2,leace_dax8_none,unweighted,A/RAC1P,0.018001217218070353,0.018001217218070353,0.0
2,leace_dax8_none,unweighted,AB/RAC1P,0.026528855259743134,0.026528855259743134,0.0
2,leace_dax8_none,person_weighted,A/SEX,0.0010068156925377991,0.0006861825570066982,-0.00032063313553110095
2,leace_dax8_none,person_weighted,AB/SEX,0.004653946295186673,0.004306561808326226,-0.000347384486860447
2,leace_dax8_none,person_weighted,A/RAC1P,0.017469110017581002,0.017469110017581002,0.0
2,leace_dax8_none,person_weighted,AB/RAC1P,0.023038244352414194,0.023038244352414194,0.0
