left,right,family,weight,endpoint,seed,estimate,sign
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.011080685649842215,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,0.0033271671098393796,1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.011828269533160185,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,0.0008685716543592736,1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.004101534905246673,-1
dax8_C1_b030,dax16_C1_b030,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,-0.011828269533160185,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,utility/same_residence,0,0.0030305789540356898,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,utility/same_residence,1,0.00036521415229706644,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,utility/same_residence,2,-0.004060643465945368,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/A/SEX,0,0.008358591030604656,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.0029030530698229695,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/A/SEX,2,-2.7177728267213652e-05,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/AB/SEX,0,0.014621052057209427,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.012563495656641277,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.003609640185547991,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.028195076443432443,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/A/RAC1P,1,-0.009765926680320058,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.004959552790214206,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.01783404703434388,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.008798825299852986,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,0.0024836875248062107,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,utility/same_residence,0,0.0012000789164878234,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,utility/same_residence,1,0.0011326656153227144,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,utility/same_residence,2,-0.0047114430883680725,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/A/SEX,0,0.006614907554539418,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/A/SEX,1,0.003114126765037528,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/A/SEX,2,0.0028947685444702387,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/AB/SEX,0,0.01427143580010759,1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/AB/SEX,1,-0.008903807461478785,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/AB/SEX,2,-0.006334833204253321,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.026461838741363097,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,-0.004630922871752485,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.008987597042350082,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,-0.011027494573618846,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.004720477568004977,-1
dax8_C1_b100,dax16_C1_b100,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,-0.0032056305860543866,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,utility/same_residence,0,0.002298052390426908,1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,utility/same_residence,1,0.002477667636052394,1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,utility/same_residence,2,0.001549630600979679,1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/A/SEX,0,-0.009239327916515272,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/A/SEX,1,-0.006385370077365393,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/A/SEX,2,-0.012580388541765686,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/AB/SEX,0,-0.003859431945010927,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/AB/SEX,1,-0.014995896515917151,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/AB/SEX,2,-0.0009929339567192885,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/A/RAC1P,0,-0.02006772674541102,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/A/RAC1P,1,-0.006417048536310421,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/A/RAC1P,2,-0.015403704934665141,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/AB/RAC1P,0,-0.013534231990430357,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/AB/RAC1P,1,-0.009436488721648928,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,unweighted,recovery/AB/RAC1P,2,-0.0066858813530210615,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,utility/same_residence,0,-0.002357254497009409,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,utility/same_residence,1,0.0018499746639416559,1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,utility/same_residence,2,0.0009957583950373494,1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/A/SEX,0,-0.011929842436665838,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/A/SEX,1,-0.00446477165423198,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/A/SEX,2,-0.008138322990451363,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/AB/SEX,0,-0.010021212565956672,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/AB/SEX,1,-0.014383054904893111,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/AB/SEX,2,-0.002897983314323449,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/A/RAC1P,0,-0.022541109397540282,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/A/RAC1P,1,-0.006985221562230803,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/A/RAC1P,2,-0.017561559620360656,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/AB/RAC1P,0,-0.012817589539007468,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/AB/RAC1P,1,-0.005922047671305775,-1
dax8_C1_b300,dax16_C1_b300,width8_vs_width16,person_weighted,recovery/AB/RAC1P,2,-0.009046262874044864,-1
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,utility/same_residence,0,0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,utility/same_residence,1,0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,utility/same_residence,2,0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/SEX,0,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/SEX,1,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/SEX,2,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/SEX,0,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/SEX,1,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/SEX,2,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/RAC1P,0,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/RAC1P,1,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/RAC1P,2,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/RAC1P,1,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/RAC1P,2,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,utility/same_residence,0,0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,utility/same_residence,1,0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,utility/same_residence,2,0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/SEX,0,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/SEX,1,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/SEX,2,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/SEX,0,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/SEX,1,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/SEX,2,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/RAC1P,1,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/RAC1P,2,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/RAC1P,1,-0.0,0
dax16_L2_b030_r1,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/RAC1P,2,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,utility/same_residence,0,0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,utility/same_residence,1,0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,utility/same_residence,2,0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/SEX,0,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/SEX,1,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/SEX,2,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/SEX,0,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/SEX,1,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/SEX,2,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/RAC1P,0,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/RAC1P,1,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/A/RAC1P,2,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/RAC1P,1,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,unweighted,recovery/AB/RAC1P,2,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,utility/same_residence,0,0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,utility/same_residence,1,0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,utility/same_residence,2,0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/SEX,0,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/SEX,1,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/SEX,2,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/SEX,0,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/SEX,1,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/SEX,2,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/RAC1P,0,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/RAC1P,1,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/A/RAC1P,2,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/RAC1P,0,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/RAC1P,1,-0.0,0
dax16_L2_b030_r2,dax16_L2_b030,optimizer_stability,person_weighted,recovery/AB/RAC1P,2,-0.0,0
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,utility/same_residence,0,0.0002706955250468823,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,utility/same_residence,1,-0.0028366233270566976,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,utility/same_residence,2,0.006497397797085858,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/SEX,0,0.009656736131530952,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/SEX,1,0.0004894161650813578,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/SEX,2,-0.0019193463374418407,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/SEX,0,0.009656736131530952,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/SEX,1,0.00099268544880593,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/SEX,2,-0.00730243280017584,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/RAC1P,0,-0.015190961712792328,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/RAC1P,1,-0.0013234223311033855,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/RAC1P,2,-0.016854527330681268,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/RAC1P,0,-0.009773101894976932,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/RAC1P,1,-0.0001662181255266404,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/RAC1P,2,-0.012645277112801834,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,utility/same_residence,0,0.00031294010149374163,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,utility/same_residence,1,-0.002326980607941842,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,utility/same_residence,2,0.007866724100690614,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/SEX,0,0.006223472664638963,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/SEX,1,0.0008638095648825228,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/SEX,2,-0.002538669639873592,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/SEX,0,0.006223472664638963,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/SEX,1,0.00039527938758587844,1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/SEX,2,-0.00505457460301606,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/RAC1P,0,-0.014917764886969609,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/RAC1P,1,-0.003789222226595612,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/RAC1P,2,-0.016048316765013615,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/RAC1P,0,-0.0051928463143327,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/RAC1P,1,-0.00152223625164849,-1
dax16_L2_b100_r1,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/RAC1P,2,-0.014254499089640493,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,utility/same_residence,0,0.0021080705421272494,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,utility/same_residence,1,-0.0011687889407443475,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,utility/same_residence,2,0.008234965495409974,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/SEX,0,0.0022059687934745664,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/SEX,1,0.003524969138235967,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/SEX,2,0.00013751659109229042,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/SEX,0,0.0022059687934745664,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/SEX,1,-0.00034557141755653387,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/SEX,2,-0.005201039939692342,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/RAC1P,0,-0.010916089020181374,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/RAC1P,1,0.006297713388870418,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/A/RAC1P,2,-0.01281005420788639,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/RAC1P,0,-0.00563850033509028,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/RAC1P,1,0.001753003656906671,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,unweighted,recovery/AB/RAC1P,2,-0.012104725572612551,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,utility/same_residence,0,0.004464187128906005,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,utility/same_residence,1,-0.0009957375392863343,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,utility/same_residence,2,0.0077670915675513985,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/SEX,0,0.000174562032132064,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/SEX,1,0.006127626876311187,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/SEX,2,-0.0011511567527241473,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/SEX,0,0.000174562032132064,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/SEX,1,-0.0003585874712739301,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/SEX,2,-0.003883475097158473,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/RAC1P,0,-0.009587687816366541,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/RAC1P,1,0.005712089978086032,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/A/RAC1P,2,-0.011866227131131613,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/RAC1P,0,-0.004717703958478259,-1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/RAC1P,1,0.0009037414981021286,1
dax16_L2_b100_r2,dax16_L2_b100,optimizer_stability,person_weighted,recovery/AB/RAC1P,2,-0.015097715503887832,-1
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,utility/same_residence,0,0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,utility/same_residence,1,0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,utility/same_residence,2,0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/A/SEX,0,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/A/SEX,1,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/A/SEX,2,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/AB/SEX,0,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/AB/SEX,1,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/AB/SEX,2,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/A/RAC1P,0,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/A/RAC1P,1,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/A/RAC1P,2,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/AB/RAC1P,0,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/AB/RAC1P,1,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,unweighted,recovery/AB/RAC1P,2,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,person_weighted,utility/same_residence,0,0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,person_weighted,utility/same_residence,1,0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,person_weighted,utility/same_residence,2,0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,person_weighted,recovery/A/SEX,0,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,person_weighted,recovery/A/SEX,1,-0.0,0
dax16_C1_b030_r1,dax16_C1_b030,optimizer_stability,person_weighted,recovery/A/SEX,2,-0.0,0
