seed,arm,weight,teacher_distortion,source_cross_entropy,monitor_penalty,residence_gain_vs_H,income_loss,employment_loss,commute_gain_vs_H
0,dax16_L1_b030,person_weighted,0.0,0.23283565044403076,0.04600609466433525,0.02729157165800833,0.3172234004080134,0.25556758878104907,0.0
0,dax16_L1_b100,unweighted,0.019943196326494217,0.24560990929603577,0.006869753357023001,0.02171658686122846,0.307933160813306,0.2740667146941717,0.0
0,dax16_L1_b100,person_weighted,0.019943196326494217,0.24560990929603577,0.006869753357023001,0.020883340106326587,0.3177194999845847,0.25617544595912806,0.0
0,dax16_L1_b300,unweighted,0.04989783465862274,0.2544245421886444,0.006256619933992624,0.02388914909016293,0.31052706254832635,0.2735222020147232,0.0
0,dax16_L1_b300,person_weighted,0.04989783465862274,0.2544245421886444,0.006256619933992624,0.02452194373051081,0.3201104637046448,0.2562322114476667,0.0
0,dax16_L2_b010,unweighted,0.0,0.23283565044403076,0.0920121893286705,0.02765675057256395,0.307446756332383,0.272388546719305,0.0
0,dax16_L2_b010,person_weighted,0.0,0.23283565044403076,0.0920121893286705,0.02729157165800833,0.3172234004080134,0.25556758878104907,0.0
0,dax16_L2_b030,unweighted,0.0,0.23283565044403076,0.0920121893286705,0.02765675057256395,0.307446756332383,0.272388546719305,0.0
0,dax16_L2_b030,person_weighted,0.0,0.23283565044403076,0.0920121893286705,0.02729157165800833,0.3172234004080134,0.25556758878104907,0.0
0,dax16_L2_b030_single,unweighted,0.0,0.23283565044403076,0.08557868003845215,0.02765675057256395,0.307446756332383,0.272388546719305,0.0
0,dax16_L2_b030_single,person_weighted,0.0,0.23283565044403076,0.08557868003845215,0.02729157165800833,0.3172234004080134,0.25556758878104907,0.0
0,dax16_L2_b100,unweighted,0.028889071196317673,0.2476191520690918,0.018638769164681435,0.02488974309258296,0.309180075505001,0.27413683763723407,0.0
0,dax16_L2_b100,person_weighted,0.028889071196317673,0.2476191520690918,0.018638769164681435,0.024296734998770886,0.3190260666318388,0.2562514272429495,0.0
0,dax16_L2_b100_single,unweighted,0.024526391178369522,0.24531398713588715,0.009764711372554302,0.02069949453136688,0.30791089659490506,0.27331728282934353,0.0
0,dax16_L2_b100_single,person_weighted,0.024526391178369522,0.24531398713588715,0.009764711372554302,0.019901212194401663,0.3175462885306392,0.2555495142974726,0.0
0,dax16_L2_b300,unweighted,0.07908852398395538,0.2593013346195221,0.008288423530757427,0.008828681880428402,0.31046548896348325,0.2723822849723469,0.0
0,dax16_L2_b300,person_weighted,0.07908852398395538,0.2593013346195221,0.008288423530757427,0.007895884819866805,0.320647876251276,0.2545008798820546,0.0
0,dax16_none,unweighted,0.0,0.23283565044403076,0.09396465122699738,0.02765675057256395,0.307446756332383,0.272388546719305,0.0
0,dax16_none,person_weighted,0.0,0.23283565044403076,0.09396465122699738,0.02729157165800833,0.3172234004080134,0.25556758878104907,0.0
0,dax8_C1_b010,unweighted,0.0,0.23280933499336243,0.07993622124195099,0.01947621797439636,0.3025840443728858,0.2748298473441439,0.0
0,dax8_C1_b010,person_weighted,0.0,0.23280933499336243,0.07993622124195099,0.017032231629505956,0.3128887960579817,0.2574239721585788,0.0
0,dax8_C1_b030,unweighted,0.0,0.23280933499336243,0.07993622124195099,0.01947621797439636,0.3025840443728858,0.2748298473441439,0.0
0,dax8_C1_b030,person_weighted,0.0,0.23280933499336243,0.07993622124195099,0.017032231629505956,0.3128887960579817,0.2574239721585788,0.0
