release,role,target,audit_budget,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
E_F_C,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.30442634733450485,0.012221631198506683
E_F_C,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.30643591492670247,0.00913896733183699
E_F_C,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.2920004768017494,0.011020396411954457
E_F_C,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.30583425897028615,0.009093564445406844
E_F_C,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.28180654180566383,0.015299253053070956
E_F_C,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.48746655191877536,0.008020077622956995
E_F_C,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.49858298373260185,0.013237001462762747
E_F_C,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.4984166638651191,0.012075873393581802
E_F_C,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5066526997622416,0.01650105351181382
E_F_C,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6759057382413312,0.003844324041646618
E_F_C,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.01648188032549051,0.004059396823388703
E_F_C,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.6760574330921744,0.004481794487409058
E_F_C,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.016629270664492306,0.00427851292375265
E_F_C,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6765642600142385,0.0035885894695106097
E_F_C,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.01576075330761295,0.0037526689977157328
E_F_C,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6777582857779992,0.006255040776972812
E_F_C,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014355137041988653,0.0058395448022240705
E_F_C,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.2371528219346337,0.009767224984231434
E_F_C,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.04634423139008873,0.014014711251110812
E_F_C,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2339625759731834,0.02198778463790167
E_F_C,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.05608007319088193,0.003670645966124
