seed,role,target,audit_budget,selector,split,reference_teacher,arm,comparison,E_rho0,E_rho0p1,reference_rho0,reference_rho0p1,E_reconstruction_delta,reference_reconstruction_delta,left_minus_right,signed_gain_interaction
2,audit,RAC1P,120,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.00101159173510168,0.004161921728383033,-0.0031503299932813533,0.0031503299932813533
2,audit,RAC1P,120,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.00101159173510168,0.00753839382252508,-0.0065268020874234,0.0065268020874234
2,audit,SEX,120,pooled,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0025516408355187314,0.0006018839713951563,0.0019497568641235752,-0.0019497568641235752
2,audit,SEX,120,pooled,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0025516408355187314,0.006601249205732906,-0.004049608370214175,0.004049608370214175
2,audit,SEX,120,pooled,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.004236853306203825,0.0011331817181741144,0.0031036715880297105,-0.0031036715880297105
2,audit,SEX,120,pooled,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.004236853306203825,0.00611537583850319,-0.0018785225322993648,0.0018785225322993648
2,audit,SEX,120,pooled,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.003973929033025292,-0.0009639392836187088,-0.003009989749406583,0.003009989749406583
2,audit,SEX,120,pooled,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.003973929033025292,0.004125232099663867,-0.008099161132689159,0.008099161132689159
2,audit,SEX,120,pooled,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0062736492000606825,-0.00030544066794790936,0.006579089868008592,-0.006579089868008592
2,audit,SEX,120,pooled,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0062736492000606825,0.003807985008290049,0.0024656641917706335,-0.0024656641917706335
2,audit,RAC1P,120,pooled,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.010926974372561515,-0.0008735788772897823,0.011800553249851298,-0.011800553249851298
2,audit,RAC1P,120,pooled,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.010926974372561515,0.015384205266622208,-0.004457230894060693,0.004457230894060693
2,audit,RAC1P,120,pooled,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.002020025478051135,0.00045488247304947826,0.0015651430050016568,-0.0015651430050016568
2,audit,RAC1P,120,pooled,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.002020025478051135,0.00885118463543666,-0.006831159157385525,0.006831159157385525
2,audit,RAC1P,120,pooled,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.013955292648340167,-0.001706819957309147,0.015662112605649314,-0.015662112605649314
2,audit,RAC1P,120,pooled,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.013955292648340167,0.015486659846181361,-0.0015313671978411936,0.0015313671978411936
2,audit,RAC1P,120,pooled,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0021046377523281645,0.004161921728383033,-0.002057283976054869,0.002057283976054869
2,audit,RAC1P,120,pooled,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0021046377523281645,0.007557189974342071,-0.005452552222013907,0.005452552222013907
2,audit,SEX,360,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.003314215398059761,0.0006018839713951563,0.002712331426664605,-0.002712331426664605
2,audit,SEX,360,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.003314215398059761,0.006601249205732906,-0.0032870338076731453,0.0032870338076731453
2,audit,SEX,360,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.005673210310784604,0.0011331817181741144,0.00454002859261049,-0.00454002859261049
2,audit,SEX,360,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.005673210310784604,0.00611537583850319,-0.0004421655277185854,0.0004421655277185854
2,audit,SEX,360,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.0007229313980537944,-0.0009639392836187088,0.00024100788556491448,-0.00024100788556491448
2,audit,SEX,360,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.0007229313980537944,0.004125232099663867,-0.004848163497717661,0.004848163497717661
2,audit,SEX,360,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.004965046175264609,-0.00030544066794790936,0.0052704868432125185,-0.0052704868432125185
2,audit,SEX,360,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.004965046175264609,0.003807985008290049,0.00115706116697456,-0.00115706116697456
2,audit,RAC1P,360,primary,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.002000480486681777,-0.0008735788772897823,0.0028740593639715595,-0.0028740593639715595
2,audit,RAC1P,360,primary,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.002000480486681777,0.005919780982079903,-0.003919300495398126,0.003919300495398126
2,audit,RAC1P,360,primary,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0018110214787929735,0.00045488247304947826,0.0013561390057434952,-0.0013561390057434952
2,audit,RAC1P,360,primary,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0018110214787929735,0.008451191675803216,-0.006640170197010242,0.006640170197010242
2,audit,RAC1P,360,primary,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0027966580154592524,-0.001706819957309147,0.004503477972768399,-0.004503477972768399
2,audit,RAC1P,360,primary,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0027966580154592524,0.004842320766632158,-0.0020456627511729053,0.0020456627511729053
2,audit,RAC1P,360,primary,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.00101159173510168,0.004161921728383033,-0.0031503299932813533,0.0031503299932813533
2,audit,RAC1P,360,primary,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.00101159173510168,0.00753839382252508,-0.0065268020874234,0.0065268020874234
2,audit,SEX,360,pooled,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0025516408355187314,0.0006018839713951563,0.0019497568641235752,-0.0019497568641235752
2,audit,SEX,360,pooled,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0025516408355187314,0.006601249205732906,-0.004049608370214175,0.004049608370214175
2,audit,SEX,360,pooled,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.004236853306203825,0.0011331817181741144,0.0031036715880297105,-0.0031036715880297105
2,audit,SEX,360,pooled,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.004236853306203825,0.00611537583850319,-0.0018785225322993648,0.0018785225322993648
2,audit,SEX,360,pooled,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,-0.003973929033025292,-0.0009639392836187088,-0.003009989749406583,0.003009989749406583
2,audit,SEX,360,pooled,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,-0.003973929033025292,0.004125232099663867,-0.008099161132689159,0.008099161132689159
2,audit,SEX,360,pooled,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0062736492000606825,-0.00030544066794790936,0.006579089868008592,-0.006579089868008592
2,audit,SEX,360,pooled,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0062736492000606825,0.003807985008290049,0.0024656641917706335,-0.0024656641917706335
2,audit,RAC1P,360,pooled,validation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.010926974372561515,-0.0008735788772897823,0.011800553249851298,-0.011800553249851298
2,audit,RAC1P,360,pooled,validation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.010926974372561515,0.015384205266622208,-0.004457230894060693,0.004457230894060693
2,audit,RAC1P,360,pooled,development_evaluation,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.002020025478051135,0.00045488247304947826,0.0015651430050016568,-0.0015651430050016568
2,audit,RAC1P,360,pooled,development_evaluation,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.002020025478051135,0.00885118463543666,-0.006831159157385525,0.006831159157385525
2,audit,RAC1P,360,pooled,validation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.013955292648340167,-0.001706819957309147,0.015662112605649314,-0.015662112605649314
2,audit,RAC1P,360,pooled,validation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.013955292648340167,0.015486659846181361,-0.0015313671978411936,0.0015313671978411936
2,audit,RAC1P,360,pooled,development_evaluation_person_weighted,R,C,E_reconstruction_interaction_vs_R,E_rho0_C,E_rho0p1_C,R_rho0_C,R_rho0p1_C,0.0021046377523281645,0.004161921728383033,-0.002057283976054869,0.002057283976054869
2,audit,RAC1P,360,pooled,development_evaluation_person_weighted,S,C,E_reconstruction_interaction_vs_S,E_rho0_C,E_rho0p1_C,S_rho0_C,S_rho0p1_C,0.0021046377523281645,0.007557189974342071,-0.005452552222013907,0.005452552222013907
2,transfer,same_residence,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0020752061619282447,0.0012114488890138109,0.0008637572729144338,
2,transfer,same_residence,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0020752061619282447,-0.001639469978479302,0.003714676140407547,
2,transfer,same_residence,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.004455175287805924,0.0022628647536148683,0.0021923105341910554,
2,transfer,same_residence,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.004455175287805924,0.00040008281003584,0.004055092477770084,
2,transfer,same_residence,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0005540038620245324,0.000874290504161046,-0.0003202866421365136,
2,transfer,same_residence,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0005540038620245324,-0.0026059551016962557,0.003159958963720788,
2,transfer,same_residence,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.00413126119092222,0.0017806500881609177,0.002350611102761302,
2,transfer,same_residence,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.00413126119092222,-0.00012097160185897682,0.0042522327927811965,
2,transfer,commute_over20,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.004282408892389955,1.1424517100011577e-05,-0.004293833409489967,
2,transfer,commute_over20,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.004282408892389955,-0.0024987493017955,-0.0017836595905944552,
2,transfer,commute_over20,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0021203384257709734,-0.0012912195596795906,0.003411557985450564,
2,transfer,commute_over20,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0021203384257709734,-0.00012711025311185065,0.002247448678882824,
2,transfer,commute_over20,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0025145575720216806,-0.001151561586958727,-0.0013629959850629536,
2,transfer,commute_over20,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0025145575720216806,-0.0026580702558749447,0.0001435126838532641,
2,transfer,commute_over20,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.00768261064197584,-0.00022380824641676789,0.007906418888392608,
2,transfer,commute_over20,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.00768261064197584,-0.001131869295490473,0.008814479937466313,
2,transfer,income_binary,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0010557913052064993,-0.0019018500411976946,0.002957641346404194,
2,transfer,income_binary,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0010557913052064993,0.001549023281459061,-0.0004932319762525617,
2,transfer,income_binary,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0025770211014642386,-0.0009050112914932296,0.003482032392957468,
2,transfer,income_binary,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0025770211014642386,0.000151131032478935,0.0024258900689853036,
2,transfer,income_binary,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0023624337127409745,-0.0008637000372710979,0.0032261337500120724,
2,transfer,income_binary,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0023624337127409745,0.0029556654003667915,-0.000593231687625817,
2,transfer,income_binary,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.001519736598476873,-0.001194432381824595,0.002714168980301468,
2,transfer,income_binary,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.001519736598476873,-0.0006367936689203879,0.002156530267397261,
2,transfer,civilian_at_work,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.00036014477098200715,0.0006260289451985868,-0.000986173716180594,
2,transfer,civilian_at_work,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.00036014477098200715,0.0009387459394413211,-0.0012988907104233283,
2,transfer,civilian_at_work,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.003533515422923128,-0.0010226737014375487,0.004556189124360677,
2,transfer,civilian_at_work,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.003533515422923128,0.0010323186257651384,0.0025011967971579896,
2,transfer,civilian_at_work,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.002354884313764183,-0.0006153499691577968,-0.001739534344606386,
2,transfer,civilian_at_work,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.002354884313764183,0.0008575582093129364,-0.003212442523077119,
2,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0030450545310773958,-0.0014945670159410285,0.004539621547018424,
2,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0030450545310773958,0.00130322981736547,0.0017418247137119258,
2,transfer,public_coverage,,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0003292041559851966,0.00019447699571750743,-0.000523681151702704,
2,transfer,public_coverage,,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0003292041559851966,1.6153547475750152e-05,-0.00034535770346094674,
2,transfer,public_coverage,,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0018472477506639162,0.002158031221842327,-0.00031078347117841076,
2,transfer,public_coverage,,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0018472477506639162,-0.00035162186452536437,0.0021988696151892806,
2,transfer,public_coverage,,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,5.5168676161843067e-05,1.738846360221924e-05,3.778021255962383e-05,
2,transfer,public_coverage,,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,5.5168676161843067e-05,0.0010363155567520987,-0.0009811468805902557,
2,transfer,public_coverage,,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,6.175417252024529e-05,0.0016014818736413972,-0.0015397277011211519,
2,transfer,public_coverage,,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,6.175417252024529e-05,-0.0033907361633955246,0.00345249033591577,
2,audit,SEX,120,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0016698778666229819,0.0007375542168287508,0.0009323236497942311,-0.0009323236497942311
2,audit,SEX,120,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0016698778666229819,0.002626319671158117,-0.0009564418045351353,0.0009564418045351353
2,audit,SEX,120,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0014711734394757814,0.001386681020568159,8.449241890762238e-05,-8.449241890762238e-05
2,audit,SEX,120,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0014711734394757814,0.0004558872161213312,0.0010152862233544502,-0.0010152862233544502
2,audit,SEX,120,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,6.490058784525132e-05,-0.0012887896372354435,0.0013536902250806948,-0.0013536902250806948
2,audit,SEX,120,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,6.490058784525132e-05,0.0013249388234394255,-0.0012600382355941742,0.0012600382355941742
2,audit,SEX,120,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0017082141413987673,7.334426146010653e-05,0.0016348698799386607,-0.0016348698799386607
2,audit,SEX,120,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0017082141413987673,-0.0009891637775694129,0.00269737791896818,-0.00269737791896818
2,audit,RAC1P,120,primary,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0015784142013475222,-0.00048080561159258295,0.002059219812940105,-0.002059219812940105
2,audit,RAC1P,120,primary,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0015784142013475222,0.0024498616404875495,-0.0008714474391400273,0.0008714474391400273
2,audit,RAC1P,120,primary,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0020756939216668435,0.0003352890402181785,0.001740404881448665,-0.001740404881448665
2,audit,RAC1P,120,primary,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0020756939216668435,0.007033069030833561,-0.004957375109166717,0.004957375109166717
2,audit,RAC1P,120,primary,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0016267523651420923,-0.0022080185437276523,0.0038347709088697446,-0.0038347709088697446
2,audit,RAC1P,120,primary,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0016267523651420923,-0.0001881263252709875,0.0018148786904130798,-0.0018148786904130798
2,audit,RAC1P,120,primary,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0011778550456589265,0.00400909257661386,-0.002831237530954933,0.002831237530954933
2,audit,RAC1P,120,primary,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0011778550456589265,0.007628136307515909,-0.006450281261856983,0.006450281261856983
2,audit,SEX,120,pooled,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.001435015729206679,0.0007375542168287508,-0.0021725699460354297,0.0021725699460354297
2,audit,SEX,120,pooled,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.001435015729206679,0.002626319671158117,-0.004061335400364796,0.004061335400364796
2,audit,SEX,120,pooled,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.004642537048986206,0.001386681020568159,-0.006029218069554365,0.006029218069554365
2,audit,SEX,120,pooled,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.004642537048986206,0.0004558872161213312,-0.005098424265107537,0.005098424265107537
2,audit,SEX,120,pooled,validation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,-0.0045003747517539106,-0.0012887896372354435,-0.003211585114518467,0.003211585114518467
2,audit,SEX,120,pooled,validation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,-0.0045003747517539106,0.0013249388234394255,-0.005825313575193336,0.005825313575193336
2,audit,SEX,120,pooled,development_evaluation_person_weighted,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0013413532562515096,7.334426146010653e-05,0.001268008994791403,-0.001268008994791403
2,audit,SEX,120,pooled,development_evaluation_person_weighted,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0013413532562515096,-0.0009891637775694129,0.0023305170338209225,-0.0023305170338209225
2,audit,RAC1P,120,pooled,validation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.0059446740591508895,-0.00048080561159258295,0.0064254796707434725,-0.0064254796707434725
2,audit,RAC1P,120,pooled,validation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.0059446740591508895,0.007089513779080736,-0.0011448397199298466,0.0011448397199298466
2,audit,RAC1P,120,pooled,development_evaluation,R,D,E_reconstruction_interaction_vs_R,E_rho0_D,E_rho0p1_D,R_rho0_D,R_rho0p1_D,0.004309134048944729,0.0003352890402181785,0.003973845008726551,-0.003973845008726551
2,audit,RAC1P,120,pooled,development_evaluation,S,D,E_reconstruction_interaction_vs_S,E_rho0_D,E_rho0p1_D,S_rho0_D,S_rho0p1_D,0.004309134048944729,0.00016680600238894172,0.004142328046555788,-0.004142328046555788
