ce_mean_over_anchors,ce_per_anchor,family,fixed_decoder_ce_mean,frozen_release,independent_probe_ce_mean,recovery_increment_over_J_point,recovery_over_H,recovery_over_H_ci95_unadjusted,role,rows_per_anchor,selection_per_anchor,task_minus_H,task_minus_H_ci95_unadjusted,task_minus_J,task_minus_J_ci95_unadjusted,weighting
0.643162268117805,"[0.6428917720829898, 0.6434823548794272, 0.643112677390998]",S,,splince_supervised_mechanism40,,0.011951622831527313,0.024760808538670718,"[0.02175144986043031, 0.027770167216911126]",attack:AB/SEX,"[23684, 23684, 23684]","[""hist_gb_5"", ""hist_gb_5"", ""mlp_120""]",,,,,PWGTP
1.174682385332295,"[1.1718263286778188, 1.1752630574434075, 1.176957769875659]",S,,splince_supervised_mechanism40,,0.026482455771858128,0.05367168343850113,"[0.04823253756827542, 0.05911082930872684]",attack:AB/RAC1P,"[23684, 23684, 23684]","[""mlp_120"", ""mlp_120"", ""ancestor_A__mlp_120""]",,,,,unweighted
1.1860839329702981,"[1.1826967864971702, 1.1884781671911573, 1.1870768452225666]",S,,splince_supervised_mechanism40,,0.023436697853644783,0.053437326528030286,"[0.04683616238782284, 0.060038490668237736]",attack:AB/RAC1P,"[23684, 23684, 23684]","[""mlp_120"", ""mlp_120"", ""ancestor_A__mlp_120""]",,,,,PWGTP
0.48020596470532034,"[0.4795181313147231, 0.48102803619848306, 0.48007172660275504]",S,,splince_supervised_mechanism40,0.48020596470532034,,,,utility:A/same_residence,"[23684, 23684, 23684]","[""hist_gb_20"", ""hist_gb_20"", ""hist_gb_20""]",-0.03732183670965935,"[-0.04114130641662284, -0.033502367002695856]",-0.014334989885239117,"[-0.016136793219935327, -0.012533186550542908]",unweighted
0.47865771947824115,"[0.47755724565076013, 0.4793494101102342, 0.47906650267372913]",S,,splince_supervised_mechanism40,0.47865771947824115,,,,utility:A/same_residence,"[23684, 23684, 23684]","[""hist_gb_20"", ""hist_gb_20"", ""hist_gb_20""]",-0.034373405490231046,"[-0.03919987583430937, -0.02954693514615273]",-0.01289335569054686,"[-0.015076449181904632, -0.010710262199189087]",PWGTP
0.6673967793520351,"[0.6648902536167814, 0.6682369115543255, 0.6690631728849986]",RR75,,T0_rr_0.75,,-0.015338468353346775,0.00219835376130134,"[0.001561892694240285, 0.0028348148283623945]",attack:A/SEX,"[23684, 23684, 23684]","[""hist_gb_20"", ""hist_gb_20"", ""hist_gb_20""]",,,,,unweighted
0.6716843722823884,"[0.6699568367475855, 0.6719978087079046, 0.6730984713916751]",RR75,,T0_rr_0.75,,-0.015096950777217323,0.0025044630370085097,"[0.0016963533683960821, 0.0033125727056209373]",attack:A/SEX,"[23684, 23684, 23684]","[""hist_gb_20"", ""hist_gb_20"", ""hist_gb_20""]",,,,,PWGTP
1.2450625023665658,"[1.2409154680954528, 1.2481929611505385, 1.246079077853706]",RR75,,T0_rr_0.75,,-0.04150600336282482,0.0021636911532783593,"[0.0011221132552250647, 0.003205269051331654]",attack:A/RAC1P,"[23684, 23684, 23684]","[""hist_gb_5"", ""hist_gb_5"", ""sampled_hist_gb_5""]",,,,,unweighted
1.2535916076830056,"[1.2510857494768848, 1.2546561638627114, 1.2550329097094206]",RR75,,T0_rr_0.75,,-0.04013962449814683,0.002468111457951689,"[0.0011724344201471087, 0.003763788495756269]",attack:A/RAC1P,"[23684, 23684, 23684]","[""hist_gb_5"", ""hist_gb_5"", ""sampled_hist_gb_5""]",,,,,PWGTP
0.6625905768609726,"[0.6603632223323662, 0.6631140239354587, 0.6642944843150927]",RR75,,T0_rr_0.75,,-0.011373913427852577,0.0013195805585975433,"[0.00078843360276155, 0.0018507275144335365]",attack:AB/SEX,"[23684, 23684, 23684]","[""hist_gb_5"", ""hist_gb_20"", ""sampled_hist_gb_5""]",,,,,unweighted
0.6665862943952715,"[0.6648715390734251, 0.6666133105729605, 0.6682740335394288]",RR75,,T0_rr_0.75,,-0.011472403445939222,0.001336782261204183,"[0.0006687133426891183, 0.0020048511797192475]",attack:AB/SEX,"[23684, 23684, 23684]","[""hist_gb_5"", ""hist_gb_20"", ""sampled_hist_gb_5""]",,,,,PWGTP
1.2265138796975505,"[1.2199669925388577, 1.2326490616436658, 1.2269255849101284]",RR75,,T0_rr_0.75,,-0.025349038593397506,0.0018401890732454948,"[0.0008905105202903625, 0.002789867626200627]",attack:AB/RAC1P,"[23684, 23684, 23684]","[""hist_gb_5"", ""hist_gb_5"", ""hist_gb_5""]",,,,,unweighted
1.2379001676815253,"[1.2330203124949455, 1.242997419879097, 1.2376827706705333]",RR75,,T0_rr_0.75,,-0.028379536857582547,0.0016210918168029565,"[0.0004229431587197581, 0.002819240474886155]",attack:AB/RAC1P,"[23684, 23684, 23684]","[""hist_gb_5"", ""hist_gb_5"", ""hist_gb_5""]",,,,,PWGTP
0.5029272717187644,"[0.5021824166252022, 0.5018622774834243, 0.5047371210476667]",RR75,0.5202059205844707,T0_rr_0.75,0.5029272717187644,,,,utility:A/same_residence,"[23684, 23684, 23684]","[""hist_gb_20"", ""hist_gb_5"", ""sampled_hist_gb_20""]",-0.014600529696215342,"[-0.01639448290615098, -0.012806576486279702]",0.00838631712820489,"[0.006674136864703594, 0.010098497391706186]",unweighted
0.49872495536192196,"[0.4987024438971022, 0.497356513575536, 0.5001159086131277]",RR75,0.514337242076362,T0_rr_0.75,0.49872495536192196,,,,utility:A/same_residence,"[23684, 23684, 23684]","[""hist_gb_20"", ""hist_gb_5"", ""sampled_hist_gb_20""]",-0.014306169606550234,"[-0.016562495163044325, -0.012049844050056144]",0.007173880193133951,"[0.0050363098128496184, 0.009311450573418284]",PWGTP
0.6668718669471289,"[0.6650484086194175, 0.6683941152960059, 0.6671730769259633]",W75,,T0_withhold_0.75,,-0.01481355594844051,0.0027232661662076048,"[0.0019224590362455405, 0.003524073296169669]",attack:A/SEX,"[23684, 23684, 23684]","[""sampled_hist_gb_20"", ""sampled_hist_gb_5"", ""hist_gb_20""]",,,,,unweighted
0.6711611754898902,"[0.6699146397875735, 0.6720792538764688, 0.6714896328056283]",W75,,T0_withhold_0.75,,-0.014573753984719284,0.0030276598295065488,"[0.0020050890889444515, 0.004050230570068646]",attack:A/SEX,"[23684, 23684, 23684]","[""sampled_hist_gb_20"", ""sampled_hist_gb_5"", ""hist_gb_20""]",,,,,PWGTP
1.2469992362689917,"[1.2511896378376581, 1.2479703254544938, 1.2418377455148228]",W75,,T0_withhold_0.75,,-0.04344273726525069,0.00022695725085248173,"[-0.0013010582869342538, 0.0017549727886392171]",attack:A/RAC1P,"[23684, 23684, 23684]","[""mlp_360"", ""hist_gb_5"", ""hist_gb_20""]",,,,,unweighted
1.2548191339584427,"[1.2582134648758108, 1.2555172645040495, 1.2507266724954675]",W75,,T0_withhold_0.75,,-0.04136715077358393,0.0012405851825145848,"[-0.0005378394607566744, 0.003019009825785844]",attack:A/RAC1P,"[23684, 23684, 23684]","[""mlp_360"", ""hist_gb_5"", ""hist_gb_20""]",,,,,PWGTP
0.6619365227176602,"[0.6597850525692965, 0.6632570293832916, 0.6627674862003926]",W75,,T0_withhold_0.75,,-0.01071985928454015,0.0019736347019099704,"[0.0013572206644691565, 0.0025900487393507843]",attack:AB/SEX,"[23684, 23684, 23684]","[""hist_gb_5"", ""sampled_hist_gb_20"", ""hist_gb_20""]",,,,,unweighted
0.6660626583462331,"[0.6646252344632572, 0.6668138589386856, 0.6667488816367567]",W75,,T0_withhold_0.75,,-0.010948767396900962,0.001860418310242444,"[0.0010716640546908148, 0.002649172565794073]",attack:AB/SEX,"[23684, 23684, 23684]","[""hist_gb_5"", ""sampled_hist_gb_20"", ""hist_gb_20""]",,,,,PWGTP
1.226580946061275,"[1.2207346344276486, 1.2317998069622202, 1.2272083967939564]",W75,,T0_withhold_0.75,,-0.0254161049571219,0.0017731227095211,"[0.0007899350505472412, 0.002756310368494959]",attack:AB/RAC1P,"[23684, 23684, 23684]","[""hist_gb_5"", ""hist_gb_5"", ""hist_gb_5""]",,,,,unweighted
1.2381844795918673,"[1.234193996605338, 1.24203493122213, 1.2383245109481338]",W75,,T0_withhold_0.75,,-0.028663848767924688,0.001336779906460815,"[0.00012499070797618956, 0.0025485691049454405]",attack:AB/RAC1P,"[23684, 23684, 23684]","[""hist_gb_5"", ""hist_gb_5"", ""hist_gb_5""]",,,,,PWGTP
0.49833028838222343,"[0.49701130848707314, 0.49819216430424546, 0.49978739235535186]",W75,0.5061530708603382,T0_withhold_0.75,0.49833028838222343,,,,utility:A/same_residence,"[23684, 23684, 23684]","[""hist_gb_5"", ""sampled_hist_gb_5"", ""hist_gb_5""]",-0.019197513032756245,"[-0.021508487213781676, -0.016886538851730814]",0.003789333791663989,"[0.002139182216997834, 0.005439485366330144]",unweighted
0.4944306497349275,"[0.4942022518243757, 0.4939738506925907, 0.4951158466878161]",W75,0.500637256600852,T0_withhold_0.75,0.4944306497349275,,,,utility:A/same_residence,"[23684, 23684, 23684]","[""hist_gb_5"", ""sampled_hist_gb_5"", ""hist_gb_5""]",-0.0186004752335447,"[-0.0215269252225329, -0.015674025244556498]",0.0028795745661394836,"[0.0008755481535618215, 0.004883600978717146]",PWGTP
