seed,role,release,parent,erased,target,candidate_id,family,selected,selected_within_family,auc_selected,fit_support,fit_rows,fit_coverage_complete,selected_epoch,selected_optimizer_steps,optimizer_steps,boosting_iterations,training_row_exposures,row_exposure_min,row_exposure_max,initialization_seed,schedule_seed,schedule_hash,restart_index,restart_seed_offset,fit_runtime_seconds,fallback_reason,warnings,parameters
0,audit,B_rich_bank_leace,B_rich_bank,True,RAC1P,hist_gb_20,histgb,False,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,0,150,,,,,,,,,0.7907623330829665,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
0,audit,B_rich_bank_leace,B_rich_bank,True,RAC1P,hist_gb_5,histgb,False,False,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,0,150,,,,,,,,,0.8660160829313099,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
0,transfer,C_tree_bank,C_tree_bank,False,same_residence,logistic,logistic,False,True,False,"[500,1548]",2048,True,,,28,,,,,,,,,,0.004146917024627328,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank,C_tree_bank,False,same_residence,mlp,mlp,True,True,False,"[500,1548]",2048,True,30,240,320,,81920,40,40,1250000,1950000,ee8943e0edcf48411f3bceff950844d10bddb587d934cfe598206c2e39e4ebeb,,,0.08987145801074803,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,C_tree_bank,C_tree_bank,False,commute_over20,logistic,logistic,False,True,False,"[997,1051]",2048,True,,,21,,,,,,,,,,0.0030694580636918545,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank,C_tree_bank,False,commute_over20,mlp,mlp,True,True,False,"[997,1051]",2048,True,5,40,320,,81920,40,40,1250001,1950001,8805fac2d66d18ece39f39efbe46665308c5377a171fac16e4fc1d57a4cc355c,,,0.08774025004822761,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,C_tree_bank,C_tree_bank,False,income_binary,logistic,logistic,True,True,False,"[1652,396]",2048,True,,,37,,,,,,,,,,0.004077167017385364,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank,C_tree_bank,False,income_binary,mlp,mlp,False,True,False,"[1652,396]",2048,True,20,160,320,,81920,40,40,1250002,1950002,d0246d72e4afef6aed82b4e92294b78ac1a27b6cf348120b32689bf0fff4986e,,,0.08365508308634162,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,C_tree_bank,C_tree_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,,,29,,,,,,,,,,0.0036652919370681047,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank,C_tree_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,10,80,320,,81920,40,40,1250003,1950003,c3edb72c9dc0b01d3bce341c953834c87a3758e43c71ce432f1e36c95017a8ba,,,0.08140966692008078,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,C_tree_bank,C_tree_bank,False,public_coverage,logistic,logistic,True,True,False,"[1531,517]",2048,True,,,39,,,,,,,,,,0.004302708082832396,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank,C_tree_bank,False,public_coverage,mlp,mlp,False,True,False,"[1531,517]",2048,True,15,120,320,,81920,40,40,1250004,1950004,bc25b611873303f1cd65073a1c59a4016c970a12ca7d98a6b4d830db56209a35,,,0.08211262500844896,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank,C_tree_bank,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,,,33,,,,,,,,,,0.004336582962423563,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,audit,C_tree_bank,C_tree_bank,False,SEX,mlp_0,mlp,True,True,True,"[1512,1481]",2993,True,30,360,1440,,359160,120,120,1260000,1960000,4e02cab1bd5ea9480b3c2e443a360dc8a4e394967aa6f9b970edfd56bd1a28dc,0,0,0.348061874974519,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank,C_tree_bank,False,SEX,mlp_1,mlp,False,False,False,"[1512,1481]",2993,True,25,300,1440,,359160,120,120,1270000,1970000,6cc769913b225cf3feac78e40446d9774de55b0659f45c7ea466d55141d30497,1,10000,0.3414427089737728,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank,C_tree_bank,False,SEX,hist_gb_20,histgb,False,False,False,"[1512,1481]",2993,True,,,0,150,,,,,,,,,0.09712112497072667,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
0,audit,C_tree_bank,C_tree_bank,False,SEX,hist_gb_5,histgb,False,True,False,"[1512,1481]",2993,True,,,0,150,,,,,,,,,0.10373754205647856,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
0,audit,C_tree_bank,C_tree_bank,False,RAC1P,logistic,logistic,False,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,141,,,,,,,,,,0.03539037494920194,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,audit,C_tree_bank,C_tree_bank,False,RAC1P,mlp_0,mlp,True,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,15,180,1440,,359160,120,120,1260001,1960001,4feb37a4ba2ffcb1e62967a4ec1573002807f789185042fa1b0662b8ef3dc580,0,0,0.41297812503762543,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank,C_tree_bank,False,RAC1P,mlp_1,mlp,False,False,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,20,240,1440,,359160,120,120,1270001,1970001,e0f315278fc37aac9cee4c2fa939bed733cd775615c4604ab2b9f2565ab9d981,1,10000,0.40557975007686764,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank,C_tree_bank,False,RAC1P,hist_gb_20,histgb,False,False,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,0,150,,,,,,,,,0.7601680420339108,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
0,audit,C_tree_bank,C_tree_bank,False,RAC1P,hist_gb_5,histgb,False,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,0,150,,,,,,,,,0.8306859590811655,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,same_residence,logistic,logistic,False,True,False,"[500,1548]",2048,True,,,10,,,,,,,,,,0.0029090000316500664,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,same_residence,mlp,mlp,True,True,False,"[500,1548]",2048,True,25,200,320,,81920,40,40,1250000,1950000,ee8943e0edcf48411f3bceff950844d10bddb587d934cfe598206c2e39e4ebeb,,,0.09037150000222027,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,commute_over20,logistic,logistic,False,True,False,"[997,1051]",2048,True,,,11,,,,,,,,,,0.0024517090059816837,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,commute_over20,mlp,mlp,True,True,False,"[997,1051]",2048,True,10,80,320,,81920,40,40,1250001,1950001,8805fac2d66d18ece39f39efbe46665308c5377a171fac16e4fc1d57a4cc355c,,,0.0804056249326095,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,income_binary,logistic,logistic,False,True,False,"[1652,396]",2048,True,,,11,,,,,,,,,,0.0027268329868093133,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,40,320,320,,81920,40,40,1250002,1950002,d0246d72e4afef6aed82b4e92294b78ac1a27b6cf348120b32689bf0fff4986e,,,0.08315008308272809,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,,,12,,,,,,,,,,0.003003916935995221,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,30,240,320,,81920,40,40,1250003,1950003,c3edb72c9dc0b01d3bce341c953834c87a3758e43c71ce432f1e36c95017a8ba,,,0.0829522090498358,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,,,10,,,,,,,,,,0.002467834041453898,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,C_tree_bank_leace,C_tree_bank,True,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,25,200,320,,81920,40,40,1250004,1950004,bc25b611873303f1cd65073a1c59a4016c970a12ca7d98a6b4d830db56209a35,,,0.08446316595654935,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank_leace,C_tree_bank,True,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,,,9,,,,,,,,,,0.0030431660125032067,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,audit,C_tree_bank_leace,C_tree_bank,True,SEX,mlp_0,mlp,True,True,False,"[1512,1481]",2993,True,20,240,1440,,359160,120,120,1260000,1960000,4e02cab1bd5ea9480b3c2e443a360dc8a4e394967aa6f9b970edfd56bd1a28dc,0,0,0.3392328340560198,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank_leace,C_tree_bank,True,SEX,mlp_1,mlp,False,False,False,"[1512,1481]",2993,True,30,360,1440,,359160,120,120,1270000,1970000,6cc769913b225cf3feac78e40446d9774de55b0659f45c7ea466d55141d30497,1,10000,0.33606474997941405,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank_leace,C_tree_bank,True,SEX,hist_gb_20,histgb,False,False,True,"[1512,1481]",2993,True,,,0,150,,,,,,,,,0.09939987491816282,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
0,audit,C_tree_bank_leace,C_tree_bank,True,SEX,hist_gb_5,histgb,False,True,False,"[1512,1481]",2993,True,,,0,150,,,,,,,,,0.11110054200980812,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
0,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,logistic,logistic,False,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,111,,,,,,,,,,0.030673916917294264,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,mlp_0,mlp,False,False,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,45,540,1440,,359160,120,120,1260001,1960001,4feb37a4ba2ffcb1e62967a4ec1573002807f789185042fa1b0662b8ef3dc580,0,0,0.42212191701401025,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,mlp_1,mlp,True,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,45,540,1440,,359160,120,120,1270001,1970001,e0f315278fc37aac9cee4c2fa939bed733cd775615c4604ab2b9f2565ab9d981,1,10000,0.4069190419977531,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,hist_gb_20,histgb,False,False,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,0,150,,,,,,,,,0.8002199999755248,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
0,audit,C_tree_bank_leace,C_tree_bank,True,RAC1P,hist_gb_5,histgb,False,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,0,150,,,,,,,,,0.8831396669847891,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
0,transfer,D_compressed,D_compressed,False,same_residence,logistic,logistic,True,True,False,"[500,1548]",2048,True,,,6,,,,,,,,,,0.0031947080278769135,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed,D_compressed,False,same_residence,mlp,mlp,False,True,False,"[500,1548]",2048,True,15,120,320,,81920,40,40,1250000,1950000,ee8943e0edcf48411f3bceff950844d10bddb587d934cfe598206c2e39e4ebeb,,,0.0998197499429807,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,D_compressed,D_compressed,False,commute_over20,logistic,logistic,False,True,False,"[997,1051]",2048,True,,,18,,,,,,,,,,0.0031459589954465628,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed,D_compressed,False,commute_over20,mlp,mlp,True,True,False,"[997,1051]",2048,True,5,40,320,,81920,40,40,1250001,1950001,8805fac2d66d18ece39f39efbe46665308c5377a171fac16e4fc1d57a4cc355c,,,0.0800253750057891,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,D_compressed,D_compressed,False,income_binary,logistic,logistic,True,True,False,"[1652,396]",2048,True,,,19,,,,,,,,,,0.004007083014585078,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed,D_compressed,False,income_binary,mlp,mlp,False,True,False,"[1652,396]",2048,True,15,120,320,,81920,40,40,1250002,1950002,d0246d72e4afef6aed82b4e92294b78ac1a27b6cf348120b32689bf0fff4986e,,,0.0966211250051856,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,D_compressed,D_compressed,False,civilian_at_work,logistic,logistic,True,True,False,"[665,1383]",2048,True,,,14,,,,,,,,,,0.003044125041924417,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed,D_compressed,False,civilian_at_work,mlp,mlp,False,True,False,"[665,1383]",2048,True,15,120,320,,81920,40,40,1250003,1950003,c3edb72c9dc0b01d3bce341c953834c87a3758e43c71ce432f1e36c95017a8ba,,,0.08625566703267395,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,D_compressed,D_compressed,False,public_coverage,logistic,logistic,True,True,False,"[1531,517]",2048,True,,,6,,,,,,,,,,0.002647707937285304,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed,D_compressed,False,public_coverage,mlp,mlp,False,True,False,"[1531,517]",2048,True,15,120,320,,81920,40,40,1250004,1950004,bc25b611873303f1cd65073a1c59a4016c970a12ca7d98a6b4d830db56209a35,,,0.08362187503371388,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,D_compressed,D_compressed,False,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,,,5,,,,,,,,,,0.002491458086296916,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,audit,D_compressed,D_compressed,False,SEX,mlp_0,mlp,True,True,True,"[1512,1481]",2993,True,15,180,1440,,359160,120,120,1260000,1960000,4e02cab1bd5ea9480b3c2e443a360dc8a4e394967aa6f9b970edfd56bd1a28dc,0,0,0.34616758406627923,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,D_compressed,D_compressed,False,SEX,mlp_1,mlp,False,False,False,"[1512,1481]",2993,True,15,180,1440,,359160,120,120,1270000,1970000,6cc769913b225cf3feac78e40446d9774de55b0659f45c7ea466d55141d30497,1,10000,0.3463213329669088,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,D_compressed,D_compressed,False,SEX,hist_gb_20,histgb,False,False,False,"[1512,1481]",2993,True,,,0,150,,,,,,,,,0.11270245898049325,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
0,audit,D_compressed,D_compressed,False,SEX,hist_gb_5,histgb,False,True,False,"[1512,1481]",2993,True,,,0,150,,,,,,,,,0.12232266599312425,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
0,audit,D_compressed,D_compressed,False,RAC1P,logistic,logistic,False,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,58,,,,,,,,,,0.017771666054613888,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,audit,D_compressed,D_compressed,False,RAC1P,mlp_0,mlp,True,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,20,240,1440,,359160,120,120,1260001,1960001,4feb37a4ba2ffcb1e62967a4ec1573002807f789185042fa1b0662b8ef3dc580,0,0,0.4132490420015529,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,D_compressed,D_compressed,False,RAC1P,mlp_1,mlp,False,False,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,15,180,1440,,359160,120,120,1270001,1970001,e0f315278fc37aac9cee4c2fa939bed733cd775615c4604ab2b9f2565ab9d981,1,10000,0.41394570900592953,,,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,D_compressed,D_compressed,False,RAC1P,hist_gb_20,histgb,False,True,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,0,150,,,,,,,,,0.8156019580783322,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}"
0,audit,D_compressed,D_compressed,False,RAC1P,hist_gb_5,histgb,False,False,False,"[1704,173,17,0,4,461,22,424,188]",2993,False,,,0,150,,,,,,,,,0.908153917058371,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}"
0,transfer,D_compressed_leace,D_compressed,True,same_residence,logistic,logistic,False,True,False,"[500,1548]",2048,True,,,6,,,,,,,,,,0.0026622089790180326,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed_leace,D_compressed,True,same_residence,mlp,mlp,True,True,False,"[500,1548]",2048,True,25,200,320,,81920,40,40,1250000,1950000,ee8943e0edcf48411f3bceff950844d10bddb587d934cfe598206c2e39e4ebeb,,,0.08234958304092288,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,D_compressed_leace,D_compressed,True,commute_over20,logistic,logistic,False,True,False,"[997,1051]",2048,True,,,7,,,,,,,,,,0.002290625008754432,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed_leace,D_compressed,True,commute_over20,mlp,mlp,True,True,False,"[997,1051]",2048,True,5,40,320,,81920,40,40,1250001,1950001,8805fac2d66d18ece39f39efbe46665308c5377a171fac16e4fc1d57a4cc355c,,,0.08031283400487155,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,D_compressed_leace,D_compressed,True,income_binary,logistic,logistic,False,True,False,"[1652,396]",2048,True,,,7,,,,,,,,,,0.002466290956363082,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed_leace,D_compressed,True,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,30,240,320,,81920,40,40,1250002,1950002,d0246d72e4afef6aed82b4e92294b78ac1a27b6cf348120b32689bf0fff4986e,,,0.08434841700363904,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,D_compressed_leace,D_compressed,True,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,,,6,,,,,,,,,,0.002463625045493245,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed_leace,D_compressed,True,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,25,200,320,,81920,40,40,1250003,1950003,c3edb72c9dc0b01d3bce341c953834c87a3758e43c71ce432f1e36c95017a8ba,,,0.08990916598122567,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,transfer,D_compressed_leace,D_compressed,True,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,,,5,,,,,,,,,,0.002364209038205445,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
0,transfer,D_compressed_leace,D_compressed,True,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,25,200,320,,81920,40,40,1250004,1950004,bc25b611873303f1cd65073a1c59a4016c970a12ca7d98a6b4d830db56209a35,,,0.08814466698095202,,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}"
0,audit,D_compressed_leace,D_compressed,True,SEX,logistic,logistic,False,True,False,"[1512,1481]",2993,True,,,4,,,,,,,,,,0.0024521249579265714,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}"
