beta,seed,release,split,rank,rank_tolerance,metric,coordinate,value
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,affine_per_coordinate_mse,14,0.0441055779187178
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,affine_per_coordinate_mse,15,0.07431123681990243
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,0,0.9666730334081245
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,1,0.9435062783509133
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,2,0.9873216129667592
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,3,0.9925555780962078
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,4,1.044258129344549
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,5,1.0236653347668045
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,6,1.0679651065678362
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,7,1.0806579563629453
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,8,0.9687130459546909
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,9,0.9482935594688389
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,10,0.978818291217424
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,11,0.9899654376961231
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,12,0.9671955917190032
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,13,0.9552218191135088
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,14,0.9023413553578735
beta_0p1,1,beta_0p1_W,source_validation,17,1e-12,prior_per_coordinate_mse,15,0.9803798784725839
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,0,0.773746530467578
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,1,0.8710499406847159
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,2,0.32988992355499647
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,3,0.1692586300507968
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,4,0.13795029865594774
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,5,0.09868599071044314
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,6,0.1208315075355983
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,7,0.33453541811630916
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,8,0.11075246665896994
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,9,0.07016038931541227
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,10,0.030804437524228182
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,11,0.05989331066105165
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,12,0.022587447347935715
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,13,0.12089300334702206
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,14,0.04572365743214288
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,direct_per_coordinate_mse,15,0.08406981605562387
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,0,0.17134727000297947
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,1,0.28612376477893114
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,2,0.1672507282300176
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,3,0.10268694540456412
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,4,0.08918497378485084
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,5,0.05259356723521784
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,6,0.09793693603882028
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,7,0.2294972949389065
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,8,0.08721883723618855
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,9,0.040790469946840616
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,10,0.018298472472815696
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,11,0.04811169246612493
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,12,0.019025480810230266
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,13,0.09719045363165359
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,14,0.03956510106629665
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,affine_per_coordinate_mse,15,0.07193627892383532
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,0,0.9827370442117084
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,1,0.9483627662285004
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,2,0.9984008672952664
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,3,1.0202799044638642
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,4,0.9684387796900373
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,5,0.999104214387971
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,6,0.9940367404347259
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,7,0.985325079939561
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,8,0.9868157139971203
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,9,0.936742780045826
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,10,0.9848355661000218
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,11,0.9426094489543602
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,12,0.9630328249625375
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,13,0.9976952716603565
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,14,0.9713255148779364
beta_0p1,1,beta_0p1_W,development_evaluation,17,1e-12,prior_per_coordinate_mse,15,0.9589983898404832
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,0,2.1051486866102036
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,1,1.5046278111522096
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,2,1.9457217666840325
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,3,0.6059427698855017
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,4,1.0662588660654486
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,5,0.9062361278877918
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,6,0.570207890308644
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,7,1.6185302321495778
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,8,0.8096728573249877
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,9,1.4069126576424786
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,10,1.6264117418499358
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,11,1.110171167810003
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,12,3.496485767394692
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,13,1.9214208014782104
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,14,0.9417117991772611
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,direct_per_coordinate_mse,15,1.3061555340659081
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,0,0.27679675983075314
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,1,0.3565053767627635
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,2,0.3561691648938784
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,3,0.24553797302558925
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,4,0.33149306667803685
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,5,0.3001174001088312
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,6,0.31321420443953346
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,7,0.4043224366385994
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,8,0.4218099516119828
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,9,0.19396424574975543
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,10,0.4168390826312184
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,11,0.4764269694910132
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,12,0.23403744620042727
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,13,0.4982522847675544
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,14,0.21212622178054047
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,affine_per_coordinate_mse,15,0.3607135386258122
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,0,1.0000000000000013
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,1,1.000000000000001
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,2,0.9999999999999893
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,3,1.000000000000003
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,4,1.0000000000000069
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,5,1.0000000000000093
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,6,0.9999999999999954
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,7,0.9999999999999902
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,8,0.9999999999999986
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,9,1.0000000000000047
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,10,0.9999999999999937
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,11,1.0000000000000075
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,12,1.0000000000000004
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,13,0.999999999999997
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,14,0.999999999999997
beta_0p1,1,beta_0p1_C_warmup_only,fit,17,1e-12,prior_per_coordinate_mse,15,0.9999999999999969
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,0,2.023976735740198
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,1,1.5255581359144936
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,2,1.8568949196302156
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,3,0.6084073285090629
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,4,1.0700368121989225
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,5,0.9069344356440342
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,6,0.579453651151392
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,7,1.598066449169943
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,8,0.8516707225699676
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,9,1.4205804512299745
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,10,1.54255855559317
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,11,1.1931880840377276
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,12,3.3949450513716326
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,13,1.7923484521139263
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,14,0.9964610169987642
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,direct_per_coordinate_mse,15,1.2417823833325208
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,0,0.265338426901994
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,1,0.3366671251889735
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,2,0.3695121843110125
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,3,0.2368336844153537
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,4,0.3258219195141641
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,5,0.29752700295569734
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,6,0.3030029259232781
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,7,0.423451055662725
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,8,0.42936797744779137
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,9,0.2074854453138202
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,10,0.3988679891774753
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,11,0.4930514058561351
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,12,0.2195656935575181
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,13,0.4580125108031027
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,14,0.2271995310882227
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,affine_per_coordinate_mse,15,0.3650971435924319
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,0,0.9666730334081245
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,1,0.9435062783509133
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,2,0.9873216129667592
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,3,0.9925555780962078
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,4,1.044258129344549
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,5,1.0236653347668045
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,6,1.0679651065678362
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,7,1.0806579563629453
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,8,0.9687130459546909
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,9,0.9482935594688389
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,10,0.978818291217424
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,11,0.9899654376961231
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,12,0.9671955917190032
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,13,0.9552218191135088
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,14,0.9023413553578735
beta_0p1,1,beta_0p1_C_warmup_only,source_validation,17,1e-12,prior_per_coordinate_mse,15,0.9803798784725839
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,0,1.9863342522242204
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,1,1.4861607921323259
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,2,1.9368666221210669
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,3,0.5646773102331841
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,4,1.0732190230575913
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,5,0.8309776502232341
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,6,0.5601150438604614
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,7,1.639010503320073
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,8,0.7895518485202054
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,9,1.3403968388240581
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,10,1.5343595154595515
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,11,1.1098106858562946
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,12,3.42741358039603
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,13,1.8573522825323432
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,14,0.9972592207499265
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,direct_per_coordinate_mse,15,1.3233985380224766
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,0,0.2617282759092445
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,1,0.33866364332335347
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,2,0.35932994439287796
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,3,0.24015053705356776
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,4,0.32554615055431607
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,5,0.29257163993348156
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,6,0.30944864337053685
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,7,0.42021726888452465
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,8,0.4136754528156711
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,9,0.18757864436054725
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,10,0.40125836770326845
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,11,0.4351956003933986
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,12,0.23663929603701603
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,13,0.5039391015163809
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,14,0.20890113673170663
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,affine_per_coordinate_mse,15,0.3501990638174721
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,prior_per_coordinate_mse,0,0.9827370442117084
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,prior_per_coordinate_mse,1,0.9483627662285004
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,prior_per_coordinate_mse,2,0.9984008672952664
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,prior_per_coordinate_mse,3,1.0202799044638642
beta_0p1,1,beta_0p1_C_warmup_only,development_evaluation,17,1e-12,prior_per_coordinate_mse,4,0.9684387796900373
